S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	utg009592l	33317	unaligned
CONTIG	utg009769l	9243	unaligned
CONTIG	utg009807l	7589	unaligned
CONTIG	utg009854l	10460	unaligned
CONTIG	utg009953l	12091	unaligned
CONTIG	utg009995l	8111	unaligned
CONTIG	utg010040l	9589	unaligned
CONTIG	utg010192l	4007	unaligned
CONTIG	utg010261l	8842	unaligned
CONTIG	utg010283l	9402	unaligned
CONTIG	utg010296l	11838	unaligned
CONTIG	utg010741l	8311	unaligned
CONTIG	utg010762l	9376	unaligned
CONTIG	utg010966l	10257	unaligned
CONTIG	utg011235l	9560	unaligned
CONTIG	utg011320l	8255	unaligned
CONTIG	utg011540l	12009	unaligned
CONTIG	utg011542l	10152	unaligned
CONTIG	utg011622l	9504	unaligned
CONTIG	utg011690l	9228	unaligned
CONTIG	utg012330l	9870	unaligned
CONTIG	utg012446l	22396	unaligned
CONTIG	utg012661l	9652	unaligned
CONTIG	utg012811l	9722	unaligned
CONTIG	utg012832l	9441	unaligned
CONTIG	utg012868l	7979	unaligned
CONTIG	utg012870l	11381	unaligned
CONTIG	utg013347l	17504	unaligned
CONTIG	utg013398l	8606	unaligned
CONTIG	utg014145l	13081	unaligned
CONTIG	utg014169l	7527	unaligned
CONTIG	utg014241l	9449	unaligned
CONTIG	utg014254l	12680	unaligned
CONTIG	utg014791l	7554	unaligned
CONTIG	utg015252l	7274	unaligned
CONTIG	utg015397l	13080	unaligned
CONTIG	utg015530l	7129	unaligned
CONTIG	utg015884l	9686	unaligned
CONTIG	utg016023l	7586	unaligned
CONTIG	utg016246l	8744	unaligned
CONTIG	utg016568l	8404	unaligned
CONTIG	utg017158l	3639	unaligned
CONTIG	1785	1488	unaligned
CONTIG	3451	20652	unaligned
CONTIG	30941	150005	unaligned
CONTIG	34746	206592	unaligned
CONTIG	35564	949	unaligned
CONTIG	37909	137672	unaligned
CONTIG	41929	75064	unaligned
CONTIG	42144	126226	unaligned
1	550	170333	170882	GCA_000332115.1_crisprs_GCA_000332115.1_CRISPR_0_from_1101250__ml_	50126	100.0		True
unknown
1	610	172103	172712	GCA_000332115.1_crisprs_GCA_000332115.1_CRISPR_1_from_1103020__ml_	50126	100.0		True
unknown
CONTIG	50126	323167	mis_unaligned
CONTIG	50864	184867	unaligned
CONTIG	55040	190313	unaligned
CONTIG	58738	204312	unaligned
CONTIG	60104	277005	unaligned
CONTIG	61376	589	unaligned
CONTIG	62136	1128	unaligned
CONTIG	64583	323205	unaligned
CONTIG	64719	127081	unaligned
CONTIG	65864	1639	unaligned
CONTIG	77876	12540	unaligned
CONTIG	80175	227582	unaligned
CONTIG	82619	201864	unaligned
CONTIG	86173	1037	unaligned
CONTIG	88536	817	unaligned
CONTIG	98413	208822	unaligned
CONTIG	99446	755	unaligned
CONTIG	100805	24150	unaligned
CONTIG	105543	103839	unaligned
CONTIG	118693	60460	unaligned
CONTIG	124749	192009	unaligned
CONTIG	128628	14234	unaligned
CONTIG	138596	57011	unaligned
CONTIG	142062	63388	unaligned
CONTIG	145716	3534	unaligned
CONTIG	150280	70036	unaligned
CONTIG	151928	56358	unaligned
CONTIG	166176	1432	unaligned
CONTIG	192795	20772	unaligned
CONTIG	208507	1232	unaligned
CONTIG	215679	5739	unaligned
CONTIG	227412	650	unaligned
CONTIG	290015	756	unaligned
CONTIG	330624	2962	unaligned
CONTIG	372634	15110	unaligned
CONTIG	376380	37212	unaligned
CONTIG	380400	4738	unaligned
CONTIG	422711	1225	unaligned
CONTIG	718128	1157	unaligned
CONTIG	781220	587	unaligned
CONTIG	784916	647	unaligned
CONTIG	816069	594	unaligned
CONTIG	817818	949	unaligned
CONTIG	878787	728	unaligned
CONTIG	utg000053l	313159	unaligned
CONTIG	utg000113l	95559	unaligned
CONTIG	utg000954l	148850	unaligned
CONTIG	utg001546l	13473	unaligned
CONTIG	utg001619l	52883	unaligned
CONTIG	utg001762l	37151	unaligned
CONTIG	utg001976l	34680	unaligned
CONTIG	utg002112l	31447	unaligned
CONTIG	utg002296l	22705	unaligned
CONTIG	utg002541l	10846	unaligned
CONTIG	utg002581l	21617	unaligned
CONTIG	utg002660l	13587	unaligned
CONTIG	utg002766l	19553	unaligned
CONTIG	utg002795l	21631	unaligned
CONTIG	utg002892l	7846	unaligned
CONTIG	utg003268l	123566	unaligned
CONTIG	utg003301l	3967	unaligned
CONTIG	utg003306l	19278	unaligned
CONTIG	utg003444l	13014	unaligned
CONTIG	utg003615l	22760	unaligned
CONTIG	utg003804l	31182	unaligned
CONTIG	utg004216l	10186	unaligned
CONTIG	utg004236l	33225	unaligned
CONTIG	utg004426l	29227	unaligned
CONTIG	utg004610l	28998	unaligned
CONTIG	utg004629l	10907	unaligned
CONTIG	utg004770l	13851	unaligned
CONTIG	utg004795l	21641	unaligned
CONTIG	utg004894l	18031	unaligned
CONTIG	utg004961l	21548	unaligned
CONTIG	utg005005l	12939	unaligned
CONTIG	utg005017l	19880	unaligned
CONTIG	utg005078l	17652	unaligned
CONTIG	utg005094l	56474	unaligned
CONTIG	utg005165l	7935	unaligned
CONTIG	utg005354l	12564	unaligned
CONTIG	utg005371l	26561	unaligned
CONTIG	utg005433l	40285	unaligned
CONTIG	utg005587c	6194	unaligned
CONTIG	utg005593l	7914	unaligned
CONTIG	utg005625l	14247	unaligned
CONTIG	utg005630l	20892	unaligned
CONTIG	utg005672l	22664	unaligned
CONTIG	utg005721l	9727	unaligned
CONTIG	utg005723l	47914	unaligned
CONTIG	utg005727l	8925	unaligned
CONTIG	utg005873l	46181	unaligned
CONTIG	utg005960l	22247	unaligned
CONTIG	utg005985l	6753	unaligned
CONTIG	utg005996l	15270	unaligned
CONTIG	utg006042l	17918	unaligned
CONTIG	utg006067l	7401	unaligned
CONTIG	utg006077l	18270	unaligned
CONTIG	utg006089l	30174	unaligned
CONTIG	utg006110l	11007	unaligned
CONTIG	utg006147l	34544	unaligned
CONTIG	utg006335l	43937	unaligned
CONTIG	utg006363l	6793	unaligned
CONTIG	utg006482l	16619	unaligned
CONTIG	utg006561l	15196	unaligned
CONTIG	utg006589l	29128	unaligned
CONTIG	utg006598l	8588	unaligned
CONTIG	utg006622l	13840	unaligned
CONTIG	utg006632l	28169	unaligned
CONTIG	utg006633l	9499	unaligned
CONTIG	utg006753l	12784	unaligned
CONTIG	utg007088l	28710	unaligned
CONTIG	utg007429l	3122	unaligned
CONTIG	utg007983l	20786	unaligned
CONTIG	utg008424l	30781	unaligned
CONTIG	utg008454l	7113	unaligned
CONTIG	utg008778l	18329	unaligned
CONTIG	utg009051l	12849	unaligned
CONTIG	utg009999l	82532	unaligned
CONTIG	utg010447l	3085	unaligned
CONTIG	utg010528l	2851	unaligned
CONTIG	utg010741l_1	8311	unaligned
CONTIG	utg011417l	7855	unaligned
CONTIG	utg011595l	20897	unaligned
CONTIG	utg012064l	32054	unaligned
CONTIG	utg012162l	12651	unaligned
CONTIG	utg012445l	14688	unaligned
CONTIG	utg012471l	16806	unaligned
CONTIG	utg012641l	16188	unaligned
CONTIG	utg012921l	14026	unaligned
CONTIG	utg012962l	14436	unaligned
CONTIG	utg013000l	16201	unaligned
CONTIG	utg013034l	7990	unaligned
CONTIG	utg013070l	17850	unaligned
CONTIG	utg013096l	13020	unaligned
CONTIG	utg013119l	13309	unaligned
CONTIG	utg013729l	12157	unaligned
CONTIG	utg013770l	22604	unaligned
CONTIG	utg013868l	10313	unaligned
CONTIG	utg013893l	3101	unaligned
CONTIG	utg014005l	9016	unaligned
CONTIG	utg014064c	4703	unaligned
CONTIG	utg014067l	36959	unaligned
CONTIG	utg014076l	21709	unaligned
CONTIG	utg014092l	13197	unaligned
CONTIG	utg014098l	16798	unaligned
CONTIG	utg014124l	26297	unaligned
CONTIG	utg014140l	21075	unaligned
CONTIG	utg014142l	11020	unaligned
CONTIG	utg014143l	19787	unaligned
CONTIG	utg014163l	15714	unaligned
CONTIG	utg014165l	13616	unaligned
CONTIG	utg014168l	9405	unaligned
CONTIG	utg014171l	6688	unaligned
CONTIG	utg014203l	15471	unaligned
CONTIG	utg014213l	24210	unaligned
CONTIG	utg014237l	12972	unaligned
CONTIG	utg014247l	21820	unaligned
CONTIG	utg014262c	1874	unaligned
CONTIG	utg014268l	8649	unaligned
CONTIG	utg014273l	15321	unaligned
CONTIG	utg014280l	19415	unaligned
CONTIG	utg014308l	30868	unaligned
CONTIG	utg014572l	13032	unaligned
CONTIG	utg014697l	12621	unaligned
CONTIG	utg014702l	23070	unaligned
CONTIG	utg014703l	34169	unaligned
CONTIG	utg014708l	8475	unaligned
CONTIG	utg014734l	9446	unaligned
CONTIG	utg014785l	16203	unaligned
CONTIG	utg014810l	23222	unaligned
CONTIG	utg014832l	6380	unaligned
CONTIG	utg014888l	29151	unaligned
CONTIG	utg015068l	3624	unaligned
CONTIG	utg015093l	19585	unaligned
CONTIG	utg015095l	12073	unaligned
CONTIG	utg015121l	11000	unaligned
CONTIG	utg015168l	10359	unaligned
CONTIG	utg015181l	19209	unaligned
CONTIG	utg015215l	12798	unaligned
CONTIG	utg015219l	11421	unaligned
CONTIG	utg015228l	12792	unaligned
CONTIG	utg015230l	21744	unaligned
CONTIG	utg015266l	25597	unaligned
CONTIG	utg015271l	11191	unaligned
CONTIG	utg015275l	14737	unaligned
CONTIG	utg015284l	10735	unaligned
CONTIG	utg015288l	8244	unaligned
CONTIG	utg015528l	14701	unaligned
CONTIG	utg015591l	16467	unaligned
CONTIG	utg015594l	8996	unaligned
CONTIG	utg015608l	14211	unaligned
CONTIG	utg015631l	8388	unaligned
CONTIG	utg015867l	4080	unaligned
CONTIG	utg015875l	8866	unaligned
CONTIG	utg015878l	15665	unaligned
CONTIG	utg015993l	15779	unaligned
CONTIG	utg015997l	6067	unaligned
CONTIG	utg016008l	12520	unaligned
CONTIG	utg016012l	10658	unaligned
CONTIG	utg016015l	7091	unaligned
CONTIG	utg016019l	9885	unaligned
CONTIG	utg016068l	13572	unaligned
CONTIG	utg016247l	9121	unaligned
CONTIG	utg016459c	3091	unaligned
CONTIG	utg016727l	4037	unaligned
CONTIG	utg017045l	3117	unaligned
CONTIG	utg017193l	4037	unaligned
1	820	656519	657338	GCA_001430865.1_crisprs_GCA_001430865.1_CRISPR_0_from_1748110__ml_	107	100.0		True
CONTIG	107	764306	correct_unaligned
CONTIG	1217	163664	unaligned
CONTIG	1915	1210	unaligned
CONTIG	2839	796	unaligned
CONTIG	4128	241203	unaligned
CONTIG	5616	812	unaligned
CONTIG	8729	371234	unaligned
CONTIG	15576	727689	unaligned
CONTIG	22225	68010	unaligned
CONTIG	28458	1262	unaligned
CONTIG	29856	136662	unaligned
CONTIG	32663	1503	unaligned
CONTIG	32714	1626	unaligned
CONTIG	33737	135643	unaligned
CONTIG	49990	62453	unaligned
CONTIG	69158	717	unaligned
CONTIG	102731	4093	unaligned
CONTIG	103826	957	unaligned
CONTIG	160369	3670	unaligned
CONTIG	176717	951	unaligned
CONTIG	419198	1338	unaligned
CONTIG	425677	3668	unaligned
CONTIG	utg000183l	216742	unaligned
CONTIG	utg000217l	130638	unaligned
CONTIG	utg002990l	24051	unaligned
CONTIG	utg004327l	6124	unaligned
CONTIG	utg005462l	10625	unaligned
CONTIG	utg006148l	11145	unaligned
CONTIG	utg007433l	10452	unaligned
CONTIG	utg008467l	7763	unaligned
CONTIG	utg008534l	3198	unaligned
CONTIG	utg009548l	8944	unaligned
CONTIG	utg009562l	66022	unaligned
85	792	14907	15622	GCA_001430865.1_crisprs_GCA_001430865.1_CRISPR_0_from_1748110__ml_	utg009576l	97.77		True
CONTIG	utg009576l	24027	correct_unaligned
CONTIG	utg009642l	115038	unaligned
CONTIG	utg009836l	226999	unaligned
CONTIG	utg010137l	8808	unaligned
CONTIG	utg010481l	3064	unaligned
CONTIG	utg010719l	12162	unaligned
CONTIG	utg011348l	144748	unaligned
CONTIG	utg011357l	86132	unaligned
CONTIG	utg011420l	80106	unaligned
CONTIG	utg011444l	89774	unaligned
CONTIG	utg011455l	16771	unaligned
CONTIG	utg011462l	28742	unaligned
CONTIG	utg011506l	77378	unaligned
CONTIG	utg011651l	57431	unaligned
CONTIG	utg011744l	55098	unaligned
CONTIG	utg011760l	59275	unaligned
CONTIG	utg011878l	31217	unaligned
CONTIG	utg011926l	77906	unaligned
CONTIG	utg011984l	40590	unaligned
CONTIG	utg012061l	76726	unaligned
CONTIG	utg012121l	46283	unaligned
CONTIG	utg012148l	81020	unaligned
CONTIG	utg012188l	66183	unaligned
CONTIG	utg012202l	19833	unaligned
CONTIG	utg012254l	13549	unaligned
CONTIG	utg012372l	50198	unaligned
CONTIG	utg012393l	8571	unaligned
CONTIG	utg012480l	51875	unaligned
CONTIG	utg012605l	37197	unaligned
CONTIG	utg012644l	80062	unaligned
CONTIG	utg012728l	5912	unaligned
CONTIG	utg013178l	28802	unaligned
CONTIG	utg013197l	32136	unaligned
CONTIG	utg013215l	9550	unaligned
CONTIG	utg013227l	50859	unaligned
CONTIG	utg013396l	68472	unaligned
CONTIG	utg013435l	21284	unaligned
CONTIG	utg013449l	21594	unaligned
CONTIG	utg013456l	22967	unaligned
CONTIG	utg013461l	39551	unaligned
CONTIG	utg013499l	10054	unaligned
CONTIG	utg013512l	14900	unaligned
CONTIG	utg013518l	23712	unaligned
CONTIG	utg013527l	21268	unaligned
CONTIG	utg013549l	49602	unaligned
CONTIG	utg013571l	5673	unaligned
CONTIG	utg013576l	13213	unaligned
CONTIG	utg013594l	13675	unaligned
CONTIG	utg013600l	13956	unaligned
CONTIG	utg013653l	22588	unaligned
CONTIG	utg013712l	62330	unaligned
CONTIG	utg013819l	19327	unaligned
CONTIG	utg013900l	34148	unaligned
CONTIG	utg014311l	8817	unaligned
CONTIG	utg014583l	54885	unaligned
CONTIG	utg014590l	10068	unaligned
CONTIG	utg014723l	27627	unaligned
CONTIG	utg014747l	10771	unaligned
CONTIG	utg014766l	10268	unaligned
CONTIG	utg014945l	17699	unaligned
CONTIG	utg014968c	3299	unaligned
CONTIG	utg015055c	2256	unaligned
CONTIG	utg015419l	8703	unaligned
CONTIG	utg015558l	8487	unaligned
CONTIG	utg015567l	8704	unaligned
CONTIG	utg015662l	9387	unaligned
CONTIG	utg015869l	7556	unaligned
CONTIG	utg016075l	11521	unaligned
CONTIG	utg016081l	25147	unaligned
CONTIG	utg016091l	7975	unaligned
CONTIG	utg016234l	12913	unaligned
CONTIG	utg016373l	3619	unaligned
CONTIG	utg016483l	2851	unaligned
CONTIG	utg016572l	8173	unaligned
CONTIG	utg016578l	13763	unaligned
CONTIG	utg016580l	7450	unaligned
CONTIG	utg016608l	9508	unaligned
CONTIG	1936	2442	unaligned
CONTIG	2442	5733	unaligned
CONTIG	4263	5647	unaligned
CONTIG	6318	11461	unaligned
CONTIG	6432	3396	unaligned
CONTIG	6459	3595	unaligned
CONTIG	6900	1379	unaligned
CONTIG	7884	3072	unaligned
CONTIG	8020	10416	unaligned
CONTIG	10372	539	unaligned
CONTIG	10588	997	unaligned
CONTIG	13248	1467	unaligned
CONTIG	13705	567	unaligned
CONTIG	13820	6468	unaligned
CONTIG	14769	2860	unaligned
CONTIG	14979	780	unaligned
CONTIG	15138	2535	unaligned
CONTIG	15158	3214	unaligned
CONTIG	15330	2389	unaligned
CONTIG	15619	941	unaligned
CONTIG	16242	558	unaligned
CONTIG	16246	2016	unaligned
CONTIG	16513	1212	unaligned
CONTIG	16719	1620	unaligned
CONTIG	16916	4754	unaligned
CONTIG	18191	1472	unaligned
CONTIG	18301	634	unaligned
CONTIG	20154	965	unaligned
CONTIG	21069	1240	unaligned
CONTIG	21273	1236	unaligned
CONTIG	21349	2945	unaligned
CONTIG	21477	1074	unaligned
CONTIG	21757	4610	unaligned
CONTIG	22080	2150	unaligned
CONTIG	22159	1176	unaligned
CONTIG	22208	7427	unaligned
CONTIG	22321	2390	unaligned
CONTIG	23493	15345	unaligned
CONTIG	23864	694	unaligned
CONTIG	24257	1574	unaligned
CONTIG	24953	1270	unaligned
CONTIG	25777	1237	unaligned
CONTIG	26458	1322	unaligned
CONTIG	26933	5418	unaligned
CONTIG	27239	4558	unaligned
CONTIG	27360	1189	unaligned
CONTIG	29470	880	unaligned
CONTIG	29758	5566	unaligned
CONTIG	32584	6757	unaligned
CONTIG	32798	5230	unaligned
CONTIG	33659	2257	unaligned
CONTIG	34396	680	unaligned
CONTIG	34948	1585	unaligned
CONTIG	36033	2682	unaligned
CONTIG	37016	3000	unaligned
CONTIG	37247	7195	unaligned
CONTIG	37814	722	unaligned
CONTIG	38708	784	unaligned
CONTIG	38895	1561	unaligned
CONTIG	39017	6973	unaligned
CONTIG	39515	8153	unaligned
CONTIG	41552	1972	unaligned
CONTIG	42876	6189	unaligned
CONTIG	42995	504	unaligned
CONTIG	43546	1592	unaligned
CONTIG	43891	9672	unaligned
CONTIG	45013	4705	unaligned
CONTIG	45095	4986	unaligned
CONTIG	45359	1096	unaligned
CONTIG	45954	1452	unaligned
CONTIG	46379	3215	unaligned
CONTIG	46504	1482	unaligned
CONTIG	48881	3033	unaligned
CONTIG	49497	1114	unaligned
CONTIG	49739	4283	unaligned
CONTIG	50617	18738	unaligned
CONTIG	51242	4739	unaligned
CONTIG	52132	893	unaligned
CONTIG	52307	868	unaligned
CONTIG	53951	4550	unaligned
CONTIG	54858	5821	unaligned
CONTIG	55284	5894	unaligned
CONTIG	55529	691	unaligned
CONTIG	57341	1384	unaligned
CONTIG	57622	2527	unaligned
CONTIG	57658	3035	unaligned
CONTIG	58669	1763	unaligned
CONTIG	58680	541	unaligned
CONTIG	59094	2947	unaligned
CONTIG	59506	605	unaligned
CONTIG	59890	1893	unaligned
CONTIG	59937	3328	unaligned
CONTIG	59946	7117	unaligned
CONTIG	60197	9542	unaligned
CONTIG	60939	1203	unaligned
CONTIG	61164	730	unaligned
CONTIG	61623	1806	unaligned
CONTIG	61807	2821	unaligned
CONTIG	62061	1936	unaligned
CONTIG	63263	1669	unaligned
CONTIG	64095	580	unaligned
CONTIG	64399	1708	unaligned
CONTIG	64499	673	unaligned
CONTIG	65062	2116	unaligned
CONTIG	66633	871	unaligned
CONTIG	67061	1688	unaligned
CONTIG	68043	6204	unaligned
CONTIG	68120	4934	unaligned
CONTIG	68664	3518	unaligned
CONTIG	68854	2589	unaligned
CONTIG	69199	1479	unaligned
CONTIG	69205	8871	unaligned
CONTIG	69276	964	unaligned
CONTIG	69569	1594	unaligned
CONTIG	70110	4786	unaligned
CONTIG	70587	774	unaligned
CONTIG	70622	670	unaligned
CONTIG	71742	943	unaligned
CONTIG	73118	868	unaligned
CONTIG	73183	1961	unaligned
CONTIG	73784	1252	unaligned
CONTIG	73792	1172	unaligned
CONTIG	73968	921	unaligned
CONTIG	74253	561	unaligned
CONTIG	74290	9503	unaligned
CONTIG	75145	1522	unaligned
CONTIG	75369	1271	unaligned
CONTIG	75766	2236	unaligned
CONTIG	76992	3293	unaligned
CONTIG	76998	1244	unaligned
CONTIG	77130	2731	unaligned
CONTIG	77344	4539	unaligned
CONTIG	77351	2125	unaligned
CONTIG	77522	876	unaligned
CONTIG	77878	4987	unaligned
CONTIG	77960	8085	unaligned
CONTIG	78353	1073	unaligned
CONTIG	78886	1262	unaligned
CONTIG	79234	1071	unaligned
CONTIG	80237	4245	unaligned
CONTIG	80670	8017	unaligned
CONTIG	81007	653	unaligned
CONTIG	81171	1246	unaligned
CONTIG	81324	1328	unaligned
CONTIG	81355	2253	unaligned
CONTIG	81789	3246	unaligned
CONTIG	81835	2063	unaligned
CONTIG	82017	805	unaligned
CONTIG	82123	877	unaligned
CONTIG	82782	2933	unaligned
CONTIG	83246	930	unaligned
CONTIG	83763	677	unaligned
CONTIG	83863	1696	unaligned
CONTIG	84262	511	unaligned
CONTIG	85678	2163	unaligned
CONTIG	85823	1598	unaligned
CONTIG	86126	648	unaligned
CONTIG	86284	4110	unaligned
CONTIG	86484	5756	unaligned
CONTIG	87048	1540	unaligned
CONTIG	88527	760	unaligned
