S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	68952	518	unaligned
CONTIG	69484	859	unaligned
CONTIG	70590	523	unaligned
CONTIG	74517	550	unaligned
CONTIG	75717	528	unaligned
CONTIG	76923	690	unaligned
CONTIG	77466	542	unaligned
CONTIG	79029	590	unaligned
CONTIG	83108	565	unaligned
CONTIG	84247	535	unaligned
CONTIG	85736	647	unaligned
CONTIG	91669	735	unaligned
2505	3182	813	136	GCA_000015145.1_crisprs_GCA_000015145.1_CRISPR_1_from_702374__all_	92326	100.0		True
CONTIG	92326	813	correct
CONTIG	92524	547	unaligned
CONTIG	93458	628	unaligned
CONTIG	95548	634	unaligned
CONTIG	96250	736	unaligned
CONTIG	96364	520	unaligned
CONTIG	97257	906	unaligned
CONTIG	102159	599	unaligned
CONTIG	102588	514	unaligned
CONTIG	103108	800	unaligned
CONTIG	103313	774	unaligned
CONTIG	104145	565	unaligned
CONTIG	104269	648	unaligned
CONTIG	106672	506	unaligned
CONTIG	107438	696	unaligned
CONTIG	107540	741	unaligned
CONTIG	110448	566	unaligned
CONTIG	112153	617	unaligned
CONTIG	113606	547	unaligned
CONTIG	123200	954	unaligned
CONTIG	124469	604	unaligned
CONTIG	127636	583	unaligned
CONTIG	129828	674	unaligned
CONTIG	131228	544	unaligned
CONTIG	133030	523	unaligned
CONTIG	133078	580	unaligned
CONTIG	134563	662	unaligned
CONTIG	138300	662	unaligned
CONTIG	141414	500	unaligned
CONTIG	141621	585	unaligned
CONTIG	141948	534	unaligned
CONTIG	142048	626	unaligned
CONTIG	143633	593	unaligned
CONTIG	145538	572	unaligned
CONTIG	148413	635	unaligned
CONTIG	149187	505	unaligned
CONTIG	149806	536	unaligned
CONTIG	150024	547	unaligned
CONTIG	151551	548	unaligned
CONTIG	153646	603	unaligned
CONTIG	153737	510	unaligned
CONTIG	160727	564	unaligned
CONTIG	162118	559	unaligned
CONTIG	163584	541	unaligned
CONTIG	163915	634	unaligned
CONTIG	164279	581	unaligned
CONTIG	164607	720	unaligned
CONTIG	164789	653	unaligned
CONTIG	166301	529	unaligned
CONTIG	167268	552	unaligned
CONTIG	167270	501	unaligned
CONTIG	167926	519	unaligned
CONTIG	168295	507	unaligned
CONTIG	168686	605	unaligned
CONTIG	170053	513	unaligned
CONTIG	170497	509	unaligned
CONTIG	171785	638	unaligned
CONTIG	172663	543	unaligned
CONTIG	175760	506	unaligned
CONTIG	176686	765	unaligned
CONTIG	178442	557	unaligned
CONTIG	180398	597	unaligned
CONTIG	183361	756	unaligned
CONTIG	183644	638	unaligned
CONTIG	185476	592	unaligned
CONTIG	188807	586	unaligned
CONTIG	190043	562	unaligned
CONTIG	190301	531	unaligned
CONTIG	190488	504	unaligned
CONTIG	190507	894	unaligned
CONTIG	190572	554	unaligned
CONTIG	190888	605	unaligned
CONTIG	191660	594	unaligned
CONTIG	192048	869	unaligned
CONTIG	193381	521	unaligned
CONTIG	193964	610	unaligned
CONTIG	195006	502	unaligned
CONTIG	202509	500	unaligned
CONTIG	205582	529	unaligned
CONTIG	208649	542	unaligned
CONTIG	210599	509	unaligned
CONTIG	210855	621	unaligned
CONTIG	212976	653	unaligned
CONTIG	214874	912	unaligned
CONTIG	216843	781	unaligned
CONTIG	216864	525	unaligned
CONTIG	219908	557	unaligned
CONTIG	221565	591	unaligned
CONTIG	222075	727	unaligned
CONTIG	222115	570	unaligned
CONTIG	223454	642	unaligned
CONTIG	224170	528	unaligned
CONTIG	224286	742	unaligned
CONTIG	225431	569	unaligned
CONTIG	226640	508	unaligned
CONTIG	226987	595	unaligned
CONTIG	227840	625	unaligned
CONTIG	229172	590	unaligned
CONTIG	229953	503	unaligned
CONTIG	230706	861	unaligned
CONTIG	233444	717	unaligned
CONTIG	233838	804	unaligned
CONTIG	237127	683	unaligned
CONTIG	238104	501	unaligned
CONTIG	238769	765	unaligned
CONTIG	240329	535	unaligned
CONTIG	240558	661	unaligned
CONTIG	243128	507	unaligned
CONTIG	244924	678	unaligned
CONTIG	246099	591	unaligned
CONTIG	247065	554	unaligned
CONTIG	247423	537	unaligned
CONTIG	247455	683	unaligned
CONTIG	250679	661	unaligned
CONTIG	252098	550	unaligned
CONTIG	253318	535	unaligned
CONTIG	253319	546	unaligned
CONTIG	253407	594	unaligned
CONTIG	253424	815	unaligned
CONTIG	254306	540	unaligned
CONTIG	255934	720	unaligned
CONTIG	256086	571	unaligned
CONTIG	257231	551	unaligned
CONTIG	258071	972	unaligned
CONTIG	259123	551	unaligned
CONTIG	259968	731	unaligned
CONTIG	260395	855	unaligned
CONTIG	261764	509	unaligned
CONTIG	261880	501	unaligned
CONTIG	263660	625	unaligned
CONTIG	265288	599	unaligned
CONTIG	266114	662	unaligned
CONTIG	266362	811	unaligned
CONTIG	266492	511	unaligned
CONTIG	266894	656	unaligned
CONTIG	270508	543	unaligned
CONTIG	271522	636	unaligned
CONTIG	275154	661	unaligned
CONTIG	275239	557	unaligned
CONTIG	275834	503	unaligned
CONTIG	276276	603	unaligned
CONTIG	281670	533	unaligned
CONTIG	286288	608	unaligned
CONTIG	286681	835	unaligned
CONTIG	287281	538	unaligned
CONTIG	287430	581	unaligned
CONTIG	287906	643	unaligned
CONTIG	288142	808	unaligned
CONTIG	289137	526	unaligned
CONTIG	289675	762	unaligned
CONTIG	290168	631	unaligned
CONTIG	293535	729	unaligned
CONTIG	293617	617	unaligned
CONTIG	297309	652	unaligned
CONTIG	299414	518	unaligned
CONTIG	299421	546	unaligned
CONTIG	302835	771	unaligned
CONTIG	304658	514	unaligned
CONTIG	307000	528	unaligned
CONTIG	307379	623	unaligned
CONTIG	308088	619	unaligned
CONTIG	308468	580	unaligned
CONTIG	308609	577	unaligned
CONTIG	310723	503	unaligned
CONTIG	311012	823	unaligned
CONTIG	315086	518	unaligned
CONTIG	317835	641	unaligned
CONTIG	317988	792	unaligned
CONTIG	318499	604	unaligned
CONTIG	324183	564	unaligned
CONTIG	324443	816	unaligned
CONTIG	324868	966	unaligned
CONTIG	325293	819	unaligned
CONTIG	325862	577	unaligned
CONTIG	326539	641	unaligned
CONTIG	328301	660	unaligned
CONTIG	329657	555	unaligned
CONTIG	332030	519	unaligned
CONTIG	333519	556	unaligned
CONTIG	334022	550	unaligned
CONTIG	334434	719	unaligned
CONTIG	334639	958	unaligned
CONTIG	336762	509	unaligned
CONTIG	337155	650	unaligned
CONTIG	339538	561	unaligned
CONTIG	342910	500	unaligned
CONTIG	346065	546	unaligned
CONTIG	346186	642	unaligned
CONTIG	350161	507	unaligned
CONTIG	350504	547	unaligned
CONTIG	351070	542	unaligned
CONTIG	352615	624	unaligned
CONTIG	352927	623	unaligned
CONTIG	355993	605	unaligned
CONTIG	362865	782	unaligned
CONTIG	365927	564	unaligned
CONTIG	369160	518	unaligned
CONTIG	370331	745	unaligned
CONTIG	372078	580	unaligned
CONTIG	373626	677	unaligned
CONTIG	373964	716	unaligned
CONTIG	374774	546	unaligned
CONTIG	376192	544	unaligned
CONTIG	376448	649	unaligned
CONTIG	377148	800	unaligned
CONTIG	378704	557	unaligned
CONTIG	384199	635	unaligned
CONTIG	388553	581	unaligned
CONTIG	390409	842	unaligned
CONTIG	392367	823	unaligned
CONTIG	392684	537	unaligned
CONTIG	393022	618	unaligned
CONTIG	393261	651	unaligned
CONTIG	396758	525	unaligned
CONTIG	397578	927	unaligned
CONTIG	398646	624	unaligned
CONTIG	399603	521	unaligned
CONTIG	399642	547	unaligned
CONTIG	403032	867	unaligned
CONTIG	407262	528	unaligned
CONTIG	409188	508	unaligned
CONTIG	411642	559	unaligned
CONTIG	414093	605	unaligned
CONTIG	415057	553	unaligned
CONTIG	415412	992	unaligned
CONTIG	416510	571	unaligned
CONTIG	418058	614	unaligned
CONTIG	423343	596	unaligned
CONTIG	423951	564	unaligned
CONTIG	424458	702	unaligned
CONTIG	424940	628	unaligned
CONTIG	429441	607	unaligned
CONTIG	429626	599	unaligned
CONTIG	430413	741	unaligned
CONTIG	431331	845	unaligned
CONTIG	434333	528	unaligned
CONTIG	435915	510	unaligned
CONTIG	437728	783	unaligned
CONTIG	438076	505	unaligned
CONTIG	439570	518	unaligned
CONTIG	441538	785	unaligned
CONTIG	444249	627	unaligned
CONTIG	445727	622	unaligned
CONTIG	451047	726	unaligned
CONTIG	451753	720	unaligned
CONTIG	452613	659	unaligned
CONTIG	453204	515	unaligned
CONTIG	454634	714	unaligned
CONTIG	455616	583	unaligned
CONTIG	456882	505	unaligned
CONTIG	457296	517	unaligned
CONTIG	459076	534	unaligned
CONTIG	460393	656	unaligned
CONTIG	462818	578	unaligned
CONTIG	463017	740	unaligned
CONTIG	463418	979	unaligned
CONTIG	470251	796	unaligned
CONTIG	470930	694	unaligned
CONTIG	471630	506	unaligned
CONTIG	472129	523	unaligned
CONTIG	472858	596	unaligned
CONTIG	473779	848	unaligned
CONTIG	474366	764	unaligned
CONTIG	475991	612	unaligned
CONTIG	476594	543	unaligned
CONTIG	477478	674	unaligned
CONTIG	479404	568	unaligned
CONTIG	480721	535	unaligned
CONTIG	481402	852	unaligned
CONTIG	482092	767	unaligned
CONTIG	485770	600	unaligned
CONTIG	486353	654	unaligned
CONTIG	486774	560	unaligned
CONTIG	487796	683	unaligned
CONTIG	488058	951	unaligned
CONTIG	488453	617	unaligned
CONTIG	489263	657	unaligned
CONTIG	490383	534	unaligned
CONTIG	490590	758	unaligned
CONTIG	491748	602	unaligned
CONTIG	494033	586	unaligned
CONTIG	494132	516	unaligned
CONTIG	494510	564	unaligned
CONTIG	494934	550	unaligned
CONTIG	495298	590	unaligned
CONTIG	497616	520	unaligned
CONTIG	498032	597	unaligned
CONTIG	502600	546	unaligned
CONTIG	504173	657	unaligned
CONTIG	509915	573	unaligned
CONTIG	509927	651	unaligned
CONTIG	511037	542	unaligned
CONTIG	511749	630	unaligned
CONTIG	513368	615	unaligned
CONTIG	514238	742	unaligned
CONTIG	515769	710	unaligned
CONTIG	516437	510	unaligned
CONTIG	519260	521	unaligned
CONTIG	519359	599	unaligned
CONTIG	519988	817	unaligned
CONTIG	520797	501	unaligned
CONTIG	524375	700	unaligned
CONTIG	525421	507	unaligned
CONTIG	529313	583	unaligned
CONTIG	529602	637	unaligned
CONTIG	532741	592	unaligned
CONTIG	535845	597	unaligned
CONTIG	536529	576	unaligned
CONTIG	540820	507	unaligned
CONTIG	543938	538	unaligned
CONTIG	544358	832	unaligned
CONTIG	545247	655	unaligned
CONTIG	545631	676	unaligned
CONTIG	546704	598	unaligned
CONTIG	547251	965	unaligned
CONTIG	552634	754	unaligned
CONTIG	552756	551	unaligned
CONTIG	553965	956	unaligned
CONTIG	554281	894	unaligned
CONTIG	555122	542	unaligned
CONTIG	555166	588	unaligned
CONTIG	558841	614	unaligned
CONTIG	559822	534	unaligned
CONTIG	561799	567	unaligned
CONTIG	561906	571	unaligned
CONTIG	563704	576	unaligned
CONTIG	564099	875	unaligned
CONTIG	566893	916	unaligned
CONTIG	569283	528	unaligned
CONTIG	569324	554	unaligned
CONTIG	569652	516	unaligned
CONTIG	569809	591	unaligned
CONTIG	569982	505	unaligned
CONTIG	570851	509	unaligned
CONTIG	573083	868	unaligned
CONTIG	573874	727	unaligned
CONTIG	577637	551	unaligned
CONTIG	579989	523	unaligned
CONTIG	581869	792	unaligned
CONTIG	584807	609	unaligned
CONTIG	586394	544	unaligned
CONTIG	589614	773	unaligned
CONTIG	589728	605	unaligned
CONTIG	592645	619	unaligned
CONTIG	593409	535	unaligned
CONTIG	595010	515	unaligned
CONTIG	595102	503	unaligned
CONTIG	596074	526	unaligned
CONTIG	600174	566	unaligned
CONTIG	601142	930	unaligned
CONTIG	601736	550	unaligned
CONTIG	606363	785	unaligned
CONTIG	607179	702	unaligned
CONTIG	610456	539	unaligned
CONTIG	612381	542	unaligned
CONTIG	616970	597	unaligned
CONTIG	618954	697	unaligned
CONTIG	623518	828	unaligned
CONTIG	624196	721	unaligned
CONTIG	627886	728	unaligned
CONTIG	629068	583	unaligned
CONTIG	629101	889	unaligned
CONTIG	629508	697	unaligned
CONTIG	633072	552	unaligned
CONTIG	636794	819	unaligned
CONTIG	636907	794	unaligned
CONTIG	638751	613	unaligned
CONTIG	643488	802	unaligned
CONTIG	644074	503	unaligned
CONTIG	645539	997	unaligned
CONTIG	646953	557	unaligned
CONTIG	647719	703	unaligned
CONTIG	647772	588	unaligned
CONTIG	647983	516	unaligned
CONTIG	648347	789	unaligned
CONTIG	649322	524	unaligned
CONTIG	651781	531	unaligned
CONTIG	652616	558	unaligned
CONTIG	653924	535	unaligned
CONTIG	654113	726	unaligned
CONTIG	658015	512	unaligned
CONTIG	658263	537	unaligned
CONTIG	659173	602	unaligned
CONTIG	662788	548	unaligned
CONTIG	663080	585	unaligned
CONTIG	664370	828	unaligned
CONTIG	665279	901	unaligned
CONTIG	670982	598	unaligned
CONTIG	671622	724	unaligned
CONTIG	674253	545	unaligned
CONTIG	674382	587	unaligned
CONTIG	675504	529	unaligned
CONTIG	676446	597	unaligned
CONTIG	679454	531	unaligned
CONTIG	679761	775	unaligned
CONTIG	681134	512	unaligned
CONTIG	683803	507	unaligned
CONTIG	684011	502	unaligned
CONTIG	685227	612	unaligned
CONTIG	685830	962	unaligned
CONTIG	686491	552	unaligned
CONTIG	687531	519	unaligned
CONTIG	687829	881	unaligned
CONTIG	687873	576	unaligned
CONTIG	688358	633	unaligned
CONTIG	689265	527	unaligned
CONTIG	691278	967	unaligned
CONTIG	692333	675	unaligned
CONTIG	695818	780	unaligned
CONTIG	696646	817	unaligned
CONTIG	698715	707	unaligned
CONTIG	700577	516	unaligned
CONTIG	702293	627	unaligned
CONTIG	702951	650	unaligned
CONTIG	703027	699	unaligned
CONTIG	704322	660	unaligned
CONTIG	705227	624	unaligned
CONTIG	705995	692	unaligned
CONTIG	707081	556	unaligned
CONTIG	708846	669	unaligned
CONTIG	711698	529	unaligned
CONTIG	711889	505	unaligned
CONTIG	712609	530	unaligned
CONTIG	715359	595	unaligned
CONTIG	717260	663	unaligned
CONTIG	717870	610	unaligned
CONTIG	718158	674	unaligned
CONTIG	718962	540	unaligned
CONTIG	718999	653	unaligned
CONTIG	721382	616	unaligned
CONTIG	721530	672	unaligned
CONTIG	722171	605	unaligned
CONTIG	723106	824	unaligned
CONTIG	723213	506	unaligned
CONTIG	724936	672	unaligned
CONTIG	726255	582	unaligned
CONTIG	726782	826	unaligned
CONTIG	727617	888	unaligned
CONTIG	730230	598	unaligned
CONTIG	733274	594	unaligned
CONTIG	733863	690	unaligned
CONTIG	739616	647	unaligned
CONTIG	739752	710	unaligned
CONTIG	741545	655	unaligned
CONTIG	743206	555	unaligned
CONTIG	744538	542	unaligned
CONTIG	744895	770	unaligned
CONTIG	747937	747	unaligned
CONTIG	752250	566	unaligned
CONTIG	755269	548	unaligned
CONTIG	757344	581	unaligned
CONTIG	758942	883	unaligned
CONTIG	759542	523	unaligned
CONTIG	761488	542	unaligned
CONTIG	763042	627	unaligned
CONTIG	763775	623	unaligned
CONTIG	768406	532	unaligned
CONTIG	769276	652	unaligned
CONTIG	769975	835	unaligned
CONTIG	770737	580	unaligned
CONTIG	771827	565	unaligned
CONTIG	771898	894	unaligned
CONTIG	773870	878	unaligned
CONTIG	774959	544	unaligned
CONTIG	777113	607	unaligned
CONTIG	777185	519	unaligned
CONTIG	778676	631	unaligned
CONTIG	778997	503	unaligned
CONTIG	781314	630	unaligned
CONTIG	782009	579	unaligned
CONTIG	782460	731	unaligned
CONTIG	782857	512	unaligned
CONTIG	784253	703	unaligned
CONTIG	785178	809	unaligned
CONTIG	785857	633	unaligned
CONTIG	788357	645	unaligned
CONTIG	788374	588	unaligned
CONTIG	789672	562	unaligned
CONTIG	790303	896	unaligned
CONTIG	792077	797	unaligned
CONTIG	794813	755	unaligned
CONTIG	803591	529	unaligned
CONTIG	805498	592	unaligned
CONTIG	805915	541	unaligned
CONTIG	806240	570	unaligned
CONTIG	806406	921	unaligned
CONTIG	807222	599	unaligned
CONTIG	807294	727	unaligned
CONTIG	808337	536	unaligned
CONTIG	809724	958	unaligned
CONTIG	809918	514	unaligned
CONTIG	811181	532	unaligned
CONTIG	811509	501	unaligned
CONTIG	811747	568	unaligned
CONTIG	812799	593	unaligned
CONTIG	815156	639	unaligned
CONTIG	816952	709	unaligned
CONTIG	818629	574	unaligned
CONTIG	818664	568	unaligned
CONTIG	819814	701	unaligned
CONTIG	820724	535	unaligned
CONTIG	822486	502	unaligned
CONTIG	823268	575	unaligned
CONTIG	824415	502	unaligned
CONTIG	824676	739	unaligned
CONTIG	824748	683	unaligned
CONTIG	824990	705	unaligned
CONTIG	826081	610	unaligned
CONTIG	828494	541	unaligned
CONTIG	829976	581	unaligned
CONTIG	830249	527	unaligned
CONTIG	831152	553	unaligned
CONTIG	835971	518	unaligned
CONTIG	839674	503	unaligned
CONTIG	840206	718	unaligned
CONTIG	842298	646	unaligned
CONTIG	842319	627	unaligned
CONTIG	842607	571	unaligned
CONTIG	843819	509	unaligned
CONTIG	844866	523	unaligned
CONTIG	845296	509	unaligned
CONTIG	845448	638	unaligned
CONTIG	846424	783	unaligned
CONTIG	848071	631	unaligned
CONTIG	852749	554	unaligned
1677	2253	577	1	GCA_000015145.1_crisprs_GCA_000015145.1_CRISPR_1_from_702374__all_	852810	100.0		True
CONTIG	852810	577	correct
CONTIG	854224	572	unaligned
CONTIG	856323	555	unaligned
CONTIG	856496	502	unaligned
CONTIG	857618	504	unaligned
CONTIG	857793	550	unaligned
CONTIG	859031	675	unaligned
CONTIG	860949	852	unaligned
CONTIG	861730	566	unaligned
CONTIG	864498	569	unaligned
CONTIG	865634	582	unaligned
CONTIG	867207	562	unaligned
CONTIG	869258	609	unaligned
CONTIG	870569	705	unaligned
CONTIG	870872	774	unaligned
CONTIG	873567	516	unaligned
CONTIG	873588	570	unaligned
CONTIG	873910	630	unaligned
CONTIG	875116	809	unaligned
CONTIG	875148	511	unaligned
CONTIG	875235	527	unaligned
CONTIG	880879	824	unaligned
CONTIG	883596	541	unaligned
CONTIG	886260	844	unaligned
CONTIG	887044	566	unaligned
CONTIG	887355	754	unaligned
CONTIG	887383	898	unaligned
CONTIG	888736	581	unaligned
CONTIG	888765	536	unaligned
CONTIG	889701	746	unaligned
CONTIG	890921	514	unaligned
CONTIG	893310	544	unaligned
CONTIG	893453	629	unaligned
CONTIG	894093	506	unaligned
CONTIG	899284	638	unaligned
CONTIG	904055	756	unaligned
CONTIG	904789	545	unaligned
CONTIG	907022	521	unaligned
CONTIG	908629	513	unaligned
CONTIG	908866	510	unaligned
CONTIG	911644	539	unaligned
CONTIG	912060	605	unaligned
CONTIG	918592	617	unaligned
CONTIG	920577	684	unaligned
CONTIG	921071	676	unaligned
CONTIG	921530	608	unaligned
CONTIG	921933	650	unaligned
CONTIG	922410	756	unaligned
CONTIG	924021	863	unaligned
CONTIG	930396	740	unaligned
CONTIG	931072	585	unaligned
CONTIG	931999	819	unaligned
CONTIG	932579	508	unaligned
CONTIG	932689	539	unaligned
CONTIG	932726	579	unaligned
CONTIG	935452	790	unaligned
CONTIG	942850	748	unaligned
CONTIG	944066	540	unaligned
CONTIG	945745	520	unaligned
CONTIG	946088	625	unaligned
CONTIG	948639	696	unaligned
CONTIG	949305	778	unaligned
CONTIG	949518	559	unaligned
CONTIG	953014	590	unaligned
CONTIG	953808	793	unaligned
CONTIG	954448	514	unaligned
CONTIG	954685	637	unaligned
CONTIG	955643	748	unaligned
CONTIG	958949	500	unaligned
CONTIG	960100	630	unaligned
CONTIG	960663	537	unaligned
CONTIG	960884	672	unaligned
CONTIG	966645	704	unaligned
CONTIG	968330	539	unaligned
CONTIG	969453	518	unaligned
CONTIG	969503	629	unaligned
CONTIG	972737	574	unaligned
CONTIG	976279	730	unaligned
CONTIG	977537	731	unaligned
CONTIG	977959	665	unaligned
CONTIG	978629	629	unaligned
CONTIG	984628	540	unaligned
CONTIG	985444	524	unaligned
CONTIG	985771	519	unaligned
CONTIG	989458	563	unaligned
CONTIG	990720	681	unaligned
CONTIG	992698	559	unaligned
CONTIG	993456	936	unaligned
CONTIG	995639	518	unaligned
CONTIG	998792	500	unaligned
CONTIG	999918	561	unaligned
CONTIG	1000033	739	unaligned
CONTIG	1000297	778	unaligned
CONTIG	1001362	610	unaligned
CONTIG	1001652	989	unaligned
CONTIG	1005025	605	unaligned
CONTIG	1006423	530	unaligned
CONTIG	1006643	690	unaligned
CONTIG	1007882	551	unaligned
CONTIG	1009237	565	unaligned
CONTIG	1009291	530	unaligned
CONTIG	1009864	578	unaligned
CONTIG	1013667	593	unaligned
CONTIG	1014449	546	unaligned
CONTIG	1016168	708	unaligned
CONTIG	1018298	640	unaligned
CONTIG	1019695	687	unaligned
CONTIG	1019829	563	unaligned
CONTIG	1020487	554	unaligned
CONTIG	1026185	759	unaligned
CONTIG	1030474	553	unaligned
CONTIG	1031634	671	unaligned
CONTIG	1031992	619	unaligned
CONTIG	1032061	636	unaligned
CONTIG	1032803	544	unaligned
CONTIG	1036704	688	unaligned
CONTIG	1037167	574	unaligned
CONTIG	1038611	561	unaligned
CONTIG	1040346	602	unaligned
CONTIG	1042888	649	unaligned
CONTIG	1043705	640	unaligned
CONTIG	1046557	710	unaligned
CONTIG	1047681	577	unaligned
CONTIG	1047682	701	unaligned
CONTIG	1048421	774	unaligned
CONTIG	1051315	608	unaligned
CONTIG	1051881	609	unaligned
CONTIG	1052936	881	unaligned
CONTIG	1053020	614	unaligned
CONTIG	1054099	589	unaligned
CONTIG	1058175	540	unaligned
CONTIG	1058483	537	unaligned
CONTIG	1060006	530	unaligned
971	1674	1	704	GCA_000015145.1_crisprs_GCA_000015145.1_CRISPR_0_from_632553__all_	1060412	100.0		True
CONTIG	1060412	704	correct
CONTIG	1061702	581	unaligned
CONTIG	1065298	583	unaligned
CONTIG	1066882	609	unaligned
CONTIG	1068153	659	unaligned
CONTIG	1068380	781	unaligned
CONTIG	1069423	552	unaligned
CONTIG	1070049	502	unaligned
CONTIG	1070614	597	unaligned
CONTIG	1070922	716	unaligned
CONTIG	1071788	637	unaligned
CONTIG	1072160	572	unaligned
CONTIG	1072983	530	unaligned
CONTIG	1074110	625	unaligned
CONTIG	1076629	598	unaligned
CONTIG	1077777	583	unaligned
CONTIG	1079725	533	unaligned
CONTIG	1080963	624	unaligned
2502	3306	847	43	GCA_000015145.1_crisprs_GCA_000015145.1_CRISPR_0_from_632553__all_	1082886	100.0		True
CONTIG	1082886	847	correct
CONTIG	1085593	629	unaligned
CONTIG	1087372	509	unaligned
CONTIG	1089228	777	unaligned
CONTIG	1091411	624	unaligned
CONTIG	1093557	530	unaligned
CONTIG	1094007	554	unaligned
CONTIG	1096237	615	unaligned
CONTIG	1096435	841	unaligned
CONTIG	1097788	509	unaligned
CONTIG	1098057	619	unaligned
CONTIG	1099652	548	unaligned
CONTIG	1102358	541	unaligned
CONTIG	1103798	779	unaligned
CONTIG	1106316	827	unaligned
CONTIG	1108748	556	unaligned
CONTIG	1111054	939	unaligned
CONTIG	1114122	534	unaligned
CONTIG	1115640	518	unaligned
CONTIG	1118417	568	unaligned
CONTIG	1119479	556	unaligned
CONTIG	1119625	877	unaligned
CONTIG	1120198	651	unaligned
CONTIG	1120688	771	unaligned
CONTIG	1121348	591	unaligned
CONTIG	1121429	643	unaligned
CONTIG	1123074	691	unaligned
CONTIG	1124289	545	unaligned
CONTIG	1128460	739	unaligned
CONTIG	1129066	698	unaligned
CONTIG	1131795	539	unaligned
CONTIG	1132202	524	unaligned
CONTIG	1132797	612	unaligned
CONTIG	1133443	515	unaligned
CONTIG	1133598	511	unaligned
CONTIG	1133970	987	unaligned
CONTIG	1135045	574	unaligned
CONTIG	1138388	575	unaligned
CONTIG	1139326	814	unaligned
CONTIG	1139753	754	unaligned
CONTIG	1143308	792	unaligned
CONTIG	1145168	535	unaligned
CONTIG	1145777	684	unaligned
CONTIG	1146478	649	unaligned
CONTIG	1149838	539	unaligned
CONTIG	1150695	529	unaligned
CONTIG	1150767	511	unaligned
CONTIG	1152823	504	unaligned
CONTIG	1154538	678	unaligned
CONTIG	1155413	613	unaligned
