tool	rank	metric	sample	value
Gold standard	phylum	Taxon counts	rhimgCAMI2_sample_0	8.0
Gold standard	class	True positives	rhimgCAMI2_sample_0	13.0
Gold standard	class	False negatives	rhimgCAMI2_sample_0	0.0
Gold standard	class	False positives	rhimgCAMI2_sample_0	0.0
Gold standard	class	Completeness	rhimgCAMI2_sample_0	1.0
Gold standard	class	Purity	rhimgCAMI2_sample_0	1.0
Gold standard	class	F1 score	rhimgCAMI2_sample_0	1.0
Gold standard	class	Jaccard index	rhimgCAMI2_sample_0	1.0
Gold standard	class	Taxon counts	rhimgCAMI2_sample_0	13.0
Gold standard	order	True positives	rhimgCAMI2_sample_0	32.0
Gold standard	order	False negatives	rhimgCAMI2_sample_0	0.0
Gold standard	order	False positives	rhimgCAMI2_sample_0	0.0
Gold standard	order	Completeness	rhimgCAMI2_sample_0	1.0
Gold standard	order	Purity	rhimgCAMI2_sample_0	1.0
Gold standard	order	F1 score	rhimgCAMI2_sample_0	1.0
Gold standard	order	Jaccard index	rhimgCAMI2_sample_0	1.0
Gold standard	order	Taxon counts	rhimgCAMI2_sample_0	32.0
Gold standard	family	True positives	rhimgCAMI2_sample_0	48.0
Gold standard	family	False negatives	rhimgCAMI2_sample_0	0.0
Gold standard	family	False positives	rhimgCAMI2_sample_0	0.0
Gold standard	family	Completeness	rhimgCAMI2_sample_0	1.0
Gold standard	family	Purity	rhimgCAMI2_sample_0	1.0
Gold standard	family	F1 score	rhimgCAMI2_sample_0	1.0
Gold standard	family	Jaccard index	rhimgCAMI2_sample_0	1.0
Gold standard	family	Taxon counts	rhimgCAMI2_sample_0	48.0
Gold standard	genus	True positives	rhimgCAMI2_sample_0	77.0
Gold standard	genus	False negatives	rhimgCAMI2_sample_0	0.0
Gold standard	genus	False positives	rhimgCAMI2_sample_0	0.0
Gold standard	genus	Completeness	rhimgCAMI2_sample_0	1.0
Gold standard	genus	Purity	rhimgCAMI2_sample_0	1.0
Gold standard	genus	F1 score	rhimgCAMI2_sample_0	1.0
Gold standard	genus	Jaccard index	rhimgCAMI2_sample_0	1.0
Gold standard	genus	Taxon counts	rhimgCAMI2_sample_0	77.0
Gold standard	species	True positives	rhimgCAMI2_sample_0	89.0
Gold standard	species	False negatives	rhimgCAMI2_sample_0	0.0
Gold standard	species	False positives	rhimgCAMI2_sample_0	0.0
Gold standard	species	Completeness	rhimgCAMI2_sample_0	1.0
Gold standard	species	Purity	rhimgCAMI2_sample_0	1.0
Gold standard	species	F1 score	rhimgCAMI2_sample_0	1.0
Gold standard	species	Jaccard index	rhimgCAMI2_sample_0	1.0
Gold standard	species	Taxon counts	rhimgCAMI2_sample_0	89.0
Gold standard	strain	True positives	rhimgCAMI2_sample_0	283.0
Gold standard	strain	False negatives	rhimgCAMI2_sample_0	0.0
Gold standard	strain	False positives	rhimgCAMI2_sample_0	0.0
Gold standard	strain	Completeness	rhimgCAMI2_sample_0	1.0
Gold standard	strain	Purity	rhimgCAMI2_sample_0	1.0
Gold standard	strain	F1 score	rhimgCAMI2_sample_0	1.0
Gold standard	strain	Jaccard index	rhimgCAMI2_sample_0	1.0
Gold standard	strain	Taxon counts	rhimgCAMI2_sample_0	283.0
Gold standard	superkingdom	L1 norm error	rhimgCAMI2_sample_0	0.0
Gold standard	phylum	L1 norm error	rhimgCAMI2_sample_0	0.0
Gold standard	class	L1 norm error	rhimgCAMI2_sample_0	0.0
Gold standard	order	L1 norm error	rhimgCAMI2_sample_0	0.0
Gold standard	family	L1 norm error	rhimgCAMI2_sample_0	0.0
Gold standard	genus	L1 norm error	rhimgCAMI2_sample_0	0.0
Gold standard	species	L1 norm error	rhimgCAMI2_sample_0	0.0
Gold standard	strain	L1 norm error	rhimgCAMI2_sample_0	0.0
Gold standard	na	Weighted UniFrac error	rhimgCAMI2_sample_0	0.0
Gold standard	na	Unweighted UniFrac error	rhimgCAMI2_sample_0	0.0
Gold standard	superkingdom	Sum of abundances	rhimgCAMI2_sample_0	0.45055
Gold standard	phylum	Sum of abundances	rhimgCAMI2_sample_0	0.41734399999999994
Gold standard	class	Sum of abundances	rhimgCAMI2_sample_0	0.4171799999999999
Gold standard	order	Sum of abundances	rhimgCAMI2_sample_0	0.41734399999999994
Gold standard	family	Sum of abundances	rhimgCAMI2_sample_0	0.4168680000000001
Gold standard	genus	Sum of abundances	rhimgCAMI2_sample_0	0.3684439999999999
Gold standard	species	Sum of abundances	rhimgCAMI2_sample_0	0.8455120000000005
Gold standard	strain	Sum of abundances	rhimgCAMI2_sample_0	1.0000069999999996
Gold standard	superkingdom	Bray-Curtis distance	rhimgCAMI2_sample_1	0.0
Gold standard	phylum	Bray-Curtis distance	rhimgCAMI2_sample_1	0.0
Gold standard	class	Bray-Curtis distance	rhimgCAMI2_sample_1	0.0
Gold standard	order	Bray-Curtis distance	rhimgCAMI2_sample_1	0.0
Gold standard	family	Bray-Curtis distance	rhimgCAMI2_sample_1	0.0
Gold standard	genus	Bray-Curtis distance	rhimgCAMI2_sample_1	0.0
Gold standard	species	Bray-Curtis distance	rhimgCAMI2_sample_1	0.0
Gold standard	strain	Bray-Curtis distance	rhimgCAMI2_sample_1	0.0
Gold standard	superkingdom	Shannon diversity	rhimgCAMI2_sample_1	0.4180726100728156
Gold standard	superkingdom	Shannon equitability	rhimgCAMI2_sample_1	0.380546089266543
Gold standard	phylum	Shannon diversity	rhimgCAMI2_sample_1	0.700802129038548
Gold standard	phylum	Shannon equitability	rhimgCAMI2_sample_1	0.33701458540278023
Gold standard	class	Shannon diversity	rhimgCAMI2_sample_1	0.9559181207213278
Gold standard	class	Shannon equitability	rhimgCAMI2_sample_1	0.3622195357388044
Gold standard	order	Shannon diversity	rhimgCAMI2_sample_1	1.1267636602924849
Gold standard	order	Shannon equitability	rhimgCAMI2_sample_1	0.32225403219774695
Gold standard	family	Shannon diversity	rhimgCAMI2_sample_1	1.248079413107939
Gold standard	family	Shannon equitability	rhimgCAMI2_sample_1	0.3190368286117337
Gold standard	genus	Shannon diversity	rhimgCAMI2_sample_1	1.1880228306494092
Gold standard	genus	Shannon equitability	rhimgCAMI2_sample_1	0.2726881409589445
Gold standard	species	Shannon diversity	rhimgCAMI2_sample_1	1.7213872097544358
Gold standard	species	Shannon equitability	rhimgCAMI2_sample_1	0.38254667105244344
Gold standard	strain	Shannon diversity	rhimgCAMI2_sample_1	3.561808652624367
Gold standard	strain	Shannon equitability	rhimgCAMI2_sample_1	0.6345496815885636
Gold standard	superkingdom	True positives	rhimgCAMI2_sample_1	3.0
Gold standard	superkingdom	False negatives	rhimgCAMI2_sample_1	0.0
Gold standard	superkingdom	False positives	rhimgCAMI2_sample_1	0.0
Gold standard	superkingdom	Completeness	rhimgCAMI2_sample_1	1.0
Gold standard	superkingdom	Purity	rhimgCAMI2_sample_1	1.0
Gold standard	superkingdom	F1 score	rhimgCAMI2_sample_1	1.0
Gold standard	superkingdom	Jaccard index	rhimgCAMI2_sample_1	1.0
Gold standard	superkingdom	Taxon counts	rhimgCAMI2_sample_1	3.0
Gold standard	phylum	True positives	rhimgCAMI2_sample_1	8.0
Gold standard	phylum	False negatives	rhimgCAMI2_sample_1	0.0
Gold standard	phylum	False positives	rhimgCAMI2_sample_1	0.0
Gold standard	phylum	Completeness	rhimgCAMI2_sample_1	1.0
Gold standard	phylum	Purity	rhimgCAMI2_sample_1	1.0
Gold standard	phylum	F1 score	rhimgCAMI2_sample_1	1.0
Gold standard	phylum	Jaccard index	rhimgCAMI2_sample_1	1.0
Gold standard	phylum	Taxon counts	rhimgCAMI2_sample_1	8.0
Gold standard	class	True positives	rhimgCAMI2_sample_1	14.0
Gold standard	class	False negatives	rhimgCAMI2_sample_1	0.0
Gold standard	class	False positives	rhimgCAMI2_sample_1	0.0
Gold standard	class	Completeness	rhimgCAMI2_sample_1	1.0
Gold standard	class	Purity	rhimgCAMI2_sample_1	1.0
Gold standard	class	F1 score	rhimgCAMI2_sample_1	1.0
Gold standard	class	Jaccard index	rhimgCAMI2_sample_1	1.0
Gold standard	class	Taxon counts	rhimgCAMI2_sample_1	14.0
Gold standard	order	True positives	rhimgCAMI2_sample_1	33.0
Gold standard	order	False negatives	rhimgCAMI2_sample_1	0.0
Gold standard	order	False positives	rhimgCAMI2_sample_1	0.0
Gold standard	order	Completeness	rhimgCAMI2_sample_1	1.0
Gold standard	order	Purity	rhimgCAMI2_sample_1	1.0
Gold standard	order	F1 score	rhimgCAMI2_sample_1	1.0
Gold standard	order	Jaccard index	rhimgCAMI2_sample_1	1.0
Gold standard	order	Taxon counts	rhimgCAMI2_sample_1	33.0
Gold standard	family	True positives	rhimgCAMI2_sample_1	50.0
Gold standard	family	False negatives	rhimgCAMI2_sample_1	0.0
Gold standard	family	False positives	rhimgCAMI2_sample_1	0.0
Gold standard	family	Completeness	rhimgCAMI2_sample_1	1.0
Gold standard	family	Purity	rhimgCAMI2_sample_1	1.0
Gold standard	family	F1 score	rhimgCAMI2_sample_1	1.0
Gold standard	family	Jaccard index	rhimgCAMI2_sample_1	1.0
Gold standard	family	Taxon counts	rhimgCAMI2_sample_1	50.0
Gold standard	genus	True positives	rhimgCAMI2_sample_1	78.0
Gold standard	genus	False negatives	rhimgCAMI2_sample_1	0.0
Gold standard	genus	False positives	rhimgCAMI2_sample_1	0.0
Gold standard	genus	Completeness	rhimgCAMI2_sample_1	1.0
Gold standard	genus	Purity	rhimgCAMI2_sample_1	1.0
Gold standard	genus	F1 score	rhimgCAMI2_sample_1	1.0
Gold standard	genus	Jaccard index	rhimgCAMI2_sample_1	1.0
Gold standard	genus	Taxon counts	rhimgCAMI2_sample_1	78.0
Gold standard	species	True positives	rhimgCAMI2_sample_1	90.0
Gold standard	species	False negatives	rhimgCAMI2_sample_1	0.0
Gold standard	species	False positives	rhimgCAMI2_sample_1	0.0
Gold standard	species	Completeness	rhimgCAMI2_sample_1	1.0
Gold standard	species	Purity	rhimgCAMI2_sample_1	1.0
Gold standard	species	F1 score	rhimgCAMI2_sample_1	1.0
Gold standard	species	Jaccard index	rhimgCAMI2_sample_1	1.0
Gold standard	species	Taxon counts	rhimgCAMI2_sample_1	90.0
Gold standard	strain	True positives	rhimgCAMI2_sample_1	274.0
Gold standard	strain	False negatives	rhimgCAMI2_sample_1	0.0
Gold standard	strain	False positives	rhimgCAMI2_sample_1	0.0
Gold standard	strain	Completeness	rhimgCAMI2_sample_1	1.0
Gold standard	strain	Purity	rhimgCAMI2_sample_1	1.0
Gold standard	strain	F1 score	rhimgCAMI2_sample_1	1.0
Gold standard	strain	Jaccard index	rhimgCAMI2_sample_1	1.0
Gold standard	strain	Taxon counts	rhimgCAMI2_sample_1	274.0
Gold standard	superkingdom	L1 norm error	rhimgCAMI2_sample_1	0.0
Gold standard	phylum	L1 norm error	rhimgCAMI2_sample_1	0.0
Gold standard	class	L1 norm error	rhimgCAMI2_sample_1	0.0
Gold standard	order	L1 norm error	rhimgCAMI2_sample_1	0.0
Gold standard	family	L1 norm error	rhimgCAMI2_sample_1	0.0
Gold standard	genus	L1 norm error	rhimgCAMI2_sample_1	0.0
Gold standard	species	L1 norm error	rhimgCAMI2_sample_1	0.0
Gold standard	strain	L1 norm error	rhimgCAMI2_sample_1	0.0
Gold standard	na	Weighted UniFrac error	rhimgCAMI2_sample_1	0.0
Gold standard	na	Unweighted UniFrac error	rhimgCAMI2_sample_1	0.0
Gold standard	superkingdom	Sum of abundances	rhimgCAMI2_sample_1	0.405429
Gold standard	phylum	Sum of abundances	rhimgCAMI2_sample_1	0.3998200000000001
Gold standard	class	Sum of abundances	rhimgCAMI2_sample_1	0.399657
Gold standard	order	Sum of abundances	rhimgCAMI2_sample_1	0.399821
Gold standard	family	Sum of abundances	rhimgCAMI2_sample_1	0.399328
Gold standard	genus	Sum of abundances	rhimgCAMI2_sample_1	0.367859
Gold standard	species	Sum of abundances	rhimgCAMI2_sample_1	0.9111079999999998
Gold standard	strain	Sum of abundances	rhimgCAMI2_sample_1	0.9999999999999996
Gold standard	superkingdom	Bray-Curtis distance	rhimgCAMI2_sample_2	0.0
Gold standard	phylum	Bray-Curtis distance	rhimgCAMI2_sample_2	0.0
Gold standard	class	Bray-Curtis distance	rhimgCAMI2_sample_2	0.0
Gold standard	order	Bray-Curtis distance	rhimgCAMI2_sample_2	0.0
Gold standard	family	Bray-Curtis distance	rhimgCAMI2_sample_2	0.0
Gold standard	genus	Bray-Curtis distance	rhimgCAMI2_sample_2	0.0
Gold standard	species	Bray-Curtis distance	rhimgCAMI2_sample_2	0.0
Gold standard	strain	Bray-Curtis distance	rhimgCAMI2_sample_2	0.0
Gold standard	superkingdom	Shannon diversity	rhimgCAMI2_sample_2	0.4737822604336725
Gold standard	superkingdom	Shannon equitability	rhimgCAMI2_sample_2	0.43125519832666087
Gold standard	phylum	Shannon diversity	rhimgCAMI2_sample_2	0.5686936417564415
Gold standard	phylum	Shannon equitability	rhimgCAMI2_sample_2	0.2922507198148522
Gold standard	class	Shannon diversity	rhimgCAMI2_sample_2	0.9162487431573871
Gold standard	class	Shannon equitability	rhimgCAMI2_sample_2	0.3687256192241897
Gold standard	order	Shannon diversity	rhimgCAMI2_sample_2	1.0355146482491018
Gold standard	order	Shannon equitability	rhimgCAMI2_sample_2	0.3107596322755879
Gold standard	family	Shannon diversity	rhimgCAMI2_sample_2	1.1823098642847332
Gold standard	family	Shannon equitability	rhimgCAMI2_sample_2	0.3143437806862654
Gold standard	genus	Shannon diversity	rhimgCAMI2_sample_2	1.1331910665037759
Gold standard	genus	Shannon equitability	rhimgCAMI2_sample_2	0.26672762988835436
Gold standard	species	Shannon diversity	rhimgCAMI2_sample_2	1.6649720859950046
Gold standard	species	Shannon equitability	rhimgCAMI2_sample_2	0.3788807259778413
Gold standard	strain	Shannon diversity	rhimgCAMI2_sample_2	3.550750202592845
Gold standard	strain	Shannon equitability	rhimgCAMI2_sample_2	0.6412381899611549
Gold standard	superkingdom	True positives	rhimgCAMI2_sample_2	3.0
Gold standard	superkingdom	False negatives	rhimgCAMI2_sample_2	0.0
Gold standard	superkingdom	False positives	rhimgCAMI2_sample_2	0.0
Gold standard	superkingdom	Completeness	rhimgCAMI2_sample_2	1.0
Gold standard	superkingdom	Purity	rhimgCAMI2_sample_2	1.0
Gold standard	superkingdom	F1 score	rhimgCAMI2_sample_2	1.0
Gold standard	superkingdom	Jaccard index	rhimgCAMI2_sample_2	1.0
Gold standard	superkingdom	Taxon counts	rhimgCAMI2_sample_2	3.0
Gold standard	phylum	True positives	rhimgCAMI2_sample_2	7.0
Gold standard	phylum	False negatives	rhimgCAMI2_sample_2	0.0
Gold standard	phylum	False positives	rhimgCAMI2_sample_2	0.0
Gold standard	phylum	Completeness	rhimgCAMI2_sample_2	1.0
Gold standard	phylum	Purity	rhimgCAMI2_sample_2	1.0
Gold standard	phylum	F1 score	rhimgCAMI2_sample_2	1.0
Gold standard	phylum	Jaccard index	rhimgCAMI2_sample_2	1.0
Gold standard	phylum	Taxon counts	rhimgCAMI2_sample_2	7.0
Gold standard	class	True positives	rhimgCAMI2_sample_2	12.0
Gold standard	class	False negatives	rhimgCAMI2_sample_2	0.0
Gold standard	class	False positives	rhimgCAMI2_sample_2	0.0
Gold standard	class	Completeness	rhimgCAMI2_sample_2	1.0
Gold standard	class	Purity	rhimgCAMI2_sample_2	1.0
Gold standard	class	F1 score	rhimgCAMI2_sample_2	1.0
Gold standard	class	Jaccard index	rhimgCAMI2_sample_2	1.0
Gold standard	class	Taxon counts	rhimgCAMI2_sample_2	12.0
Gold standard	order	True positives	rhimgCAMI2_sample_2	28.0
Gold standard	order	False negatives	rhimgCAMI2_sample_2	0.0
Gold standard	order	False positives	rhimgCAMI2_sample_2	0.0
Gold standard	order	Completeness	rhimgCAMI2_sample_2	1.0
Gold standard	order	Purity	rhimgCAMI2_sample_2	1.0
Gold standard	order	F1 score	rhimgCAMI2_sample_2	1.0
Gold standard	order	Jaccard index	rhimgCAMI2_sample_2	1.0
Gold standard	order	Taxon counts	rhimgCAMI2_sample_2	28.0
Gold standard	family	True positives	rhimgCAMI2_sample_2	43.0
Gold standard	family	False negatives	rhimgCAMI2_sample_2	0.0
Gold standard	family	False positives	rhimgCAMI2_sample_2	0.0
Gold standard	family	Completeness	rhimgCAMI2_sample_2	1.0
Gold standard	family	Purity	rhimgCAMI2_sample_2	1.0
Gold standard	family	F1 score	rhimgCAMI2_sample_2	1.0
Gold standard	family	Jaccard index	rhimgCAMI2_sample_2	1.0
Gold standard	family	Taxon counts	rhimgCAMI2_sample_2	43.0
Gold standard	genus	True positives	rhimgCAMI2_sample_2	70.0
Gold standard	genus	False negatives	rhimgCAMI2_sample_2	0.0
Gold standard	genus	False positives	rhimgCAMI2_sample_2	0.0
Gold standard	genus	Completeness	rhimgCAMI2_sample_2	1.0
Gold standard	genus	Purity	rhimgCAMI2_sample_2	1.0
Gold standard	genus	F1 score	rhimgCAMI2_sample_2	1.0
Gold standard	genus	Jaccard index	rhimgCAMI2_sample_2	1.0
Gold standard	genus	Taxon counts	rhimgCAMI2_sample_2	70.0
Gold standard	species	True positives	rhimgCAMI2_sample_2	81.0
Gold standard	species	False negatives	rhimgCAMI2_sample_2	0.0
Gold standard	species	False positives	rhimgCAMI2_sample_2	0.0
Gold standard	species	Completeness	rhimgCAMI2_sample_2	1.0
Gold standard	species	Purity	rhimgCAMI2_sample_2	1.0
Gold standard	species	F1 score	rhimgCAMI2_sample_2	1.0
Gold standard	species	Jaccard index	rhimgCAMI2_sample_2	1.0
Gold standard	species	Taxon counts	rhimgCAMI2_sample_2	81.0
Gold standard	strain	True positives	rhimgCAMI2_sample_2	254.0
Gold standard	strain	False negatives	rhimgCAMI2_sample_2	0.0
Gold standard	strain	False positives	rhimgCAMI2_sample_2	0.0
Gold standard	strain	Completeness	rhimgCAMI2_sample_2	1.0
Gold standard	strain	Purity	rhimgCAMI2_sample_2	1.0
Gold standard	strain	F1 score	rhimgCAMI2_sample_2	1.0
Gold standard	strain	Jaccard index	rhimgCAMI2_sample_2	1.0
Gold standard	strain	Taxon counts	rhimgCAMI2_sample_2	254.0
Gold standard	superkingdom	L1 norm error	rhimgCAMI2_sample_2	0.0
Gold standard	phylum	L1 norm error	rhimgCAMI2_sample_2	0.0
Gold standard	class	L1 norm error	rhimgCAMI2_sample_2	0.0
Gold standard	order	L1 norm error	rhimgCAMI2_sample_2	0.0
Gold standard	family	L1 norm error	rhimgCAMI2_sample_2	0.0
Gold standard	genus	L1 norm error	rhimgCAMI2_sample_2	0.0
Gold standard	species	L1 norm error	rhimgCAMI2_sample_2	0.0
Gold standard	strain	L1 norm error	rhimgCAMI2_sample_2	0.0
Gold standard	na	Weighted UniFrac error	rhimgCAMI2_sample_2	0.0
Gold standard	na	Unweighted UniFrac error	rhimgCAMI2_sample_2	0.0
Gold standard	superkingdom	Sum of abundances	rhimgCAMI2_sample_2	0.43290599999999996
Gold standard	phylum	Sum of abundances	rhimgCAMI2_sample_2	0.41032300000000005
Gold standard	class	Sum of abundances	rhimgCAMI2_sample_2	0.41015999999999997
Gold standard	order	Sum of abundances	rhimgCAMI2_sample_2	0.410324
Gold standard	family	Sum of abundances	rhimgCAMI2_sample_2	0.40982700000000016
Gold standard	genus	Sum of abundances	rhimgCAMI2_sample_2	0.377406
Gold standard	species	Sum of abundances	rhimgCAMI2_sample_2	0.8414680000000003
Gold standard	strain	Sum of abundances	rhimgCAMI2_sample_2	1.0000060000000004
Gold standard	superkingdom	Bray-Curtis distance	rhimgCAMI2_sample_3	0.0
Gold standard	phylum	Bray-Curtis distance	rhimgCAMI2_sample_3	0.0
Gold standard	class	Bray-Curtis distance	rhimgCAMI2_sample_3	0.0
Gold standard	order	Bray-Curtis distance	rhimgCAMI2_sample_3	0.0
Gold standard	family	Bray-Curtis distance	rhimgCAMI2_sample_3	0.0
Gold standard	genus	Bray-Curtis distance	rhimgCAMI2_sample_3	0.0
Gold standard	species	Bray-Curtis distance	rhimgCAMI2_sample_3	0.0
Gold standard	strain	Bray-Curtis distance	rhimgCAMI2_sample_3	0.0
Gold standard	superkingdom	Shannon diversity	rhimgCAMI2_sample_3	0.39600673271522474
Gold standard	superkingdom	Shannon equitability	rhimgCAMI2_sample_3	0.28565847472344796
Gold standard	phylum	Shannon diversity	rhimgCAMI2_sample_3	0.5745283261879945
Gold standard	phylum	Shannon equitability	rhimgCAMI2_sample_3	0.2614791096522857
Gold standard	class	Shannon diversity	rhimgCAMI2_sample_3	0.944820405180437
Gold standard	class	Shannon equitability	rhimgCAMI2_sample_3	0.3407719282711294
Gold standard	order	Shannon diversity	rhimgCAMI2_sample_3	1.0538782416021117
Gold standard	order	Shannon equitability	rhimgCAMI2_sample_3	0.2856906154596076
Gold standard	family	Shannon diversity	rhimgCAMI2_sample_3	1.2144918333077415
Gold standard	family	Shannon equitability	rhimgCAMI2_sample_3	0.2954339815415313
Gold standard	genus	Shannon diversity	rhimgCAMI2_sample_3	1.0956044606796296
Gold standard	genus	Shannon equitability	rhimgCAMI2_sample_3	0.24058719345277688
Gold standard	species	Shannon diversity	rhimgCAMI2_sample_3	1.5418106640055829
Gold standard	species	Shannon equitability	rhimgCAMI2_sample_3	0.3167539294685989
Gold standard	strain	Shannon diversity	rhimgCAMI2_sample_3	3.600952759419401
Gold standard	strain	Shannon equitability	rhimgCAMI2_sample_3	0.6043464413726379
Gold standard	superkingdom	True positives	rhimgCAMI2_sample_3	4.0
Gold standard	superkingdom	False negatives	rhimgCAMI2_sample_3	0.0
Gold standard	superkingdom	False positives	rhimgCAMI2_sample_3	0.0
Gold standard	superkingdom	Completeness	rhimgCAMI2_sample_3	1.0
Gold standard	superkingdom	Purity	rhimgCAMI2_sample_3	1.0
Gold standard	superkingdom	F1 score	rhimgCAMI2_sample_3	1.0
Gold standard	superkingdom	Jaccard index	rhimgCAMI2_sample_3	1.0
Gold standard	superkingdom	Taxon counts	rhimgCAMI2_sample_3	4.0
Gold standard	phylum	True positives	rhimgCAMI2_sample_3	9.0
Gold standard	phylum	False negatives	rhimgCAMI2_sample_3	0.0
Gold standard	phylum	False positives	rhimgCAMI2_sample_3	0.0
Gold standard	phylum	Completeness	rhimgCAMI2_sample_3	1.0
Gold standard	phylum	Purity	rhimgCAMI2_sample_3	1.0
Gold standard	phylum	F1 score	rhimgCAMI2_sample_3	1.0
Gold standard	phylum	Jaccard index	rhimgCAMI2_sample_3	1.0
Gold standard	phylum	Taxon counts	rhimgCAMI2_sample_3	9.0
Gold standard	class	True positives	rhimgCAMI2_sample_3	16.0
Gold standard	class	False negatives	rhimgCAMI2_sample_3	0.0
Gold standard	class	False positives	rhimgCAMI2_sample_3	0.0
Gold standard	class	Completeness	rhimgCAMI2_sample_3	1.0
Gold standard	class	Purity	rhimgCAMI2_sample_3	1.0
Gold standard	class	F1 score	rhimgCAMI2_sample_3	1.0
Gold standard	class	Jaccard index	rhimgCAMI2_sample_3	1.0
Gold standard	class	Taxon counts	rhimgCAMI2_sample_3	16.0
Gold standard	order	True positives	rhimgCAMI2_sample_3	40.0
Gold standard	order	False negatives	rhimgCAMI2_sample_3	0.0
Gold standard	order	False positives	rhimgCAMI2_sample_3	0.0
Gold standard	order	Completeness	rhimgCAMI2_sample_3	1.0
Gold standard	order	Purity	rhimgCAMI2_sample_3	1.0
Gold standard	order	F1 score	rhimgCAMI2_sample_3	1.0
Gold standard	order	Jaccard index	rhimgCAMI2_sample_3	1.0
Gold standard	order	Taxon counts	rhimgCAMI2_sample_3	40.0
Gold standard	family	True positives	rhimgCAMI2_sample_3	61.0
Gold standard	family	False negatives	rhimgCAMI2_sample_3	0.0
Gold standard	family	False positives	rhimgCAMI2_sample_3	0.0
Gold standard	family	Completeness	rhimgCAMI2_sample_3	1.0
Gold standard	family	Purity	rhimgCAMI2_sample_3	1.0
Gold standard	family	F1 score	rhimgCAMI2_sample_3	1.0
Gold standard	family	Jaccard index	rhimgCAMI2_sample_3	1.0
Gold standard	family	Taxon counts	rhimgCAMI2_sample_3	61.0
Gold standard	genus	True positives	rhimgCAMI2_sample_3	95.0
Gold standard	genus	False negatives	rhimgCAMI2_sample_3	0.0
Gold standard	genus	False positives	rhimgCAMI2_sample_3	0.0
Gold standard	genus	Completeness	rhimgCAMI2_sample_3	1.0
Gold standard	genus	Purity	rhimgCAMI2_sample_3	1.0
Gold standard	genus	F1 score	rhimgCAMI2_sample_3	1.0
Gold standard	genus	Jaccard index	rhimgCAMI2_sample_3	1.0
Gold standard	genus	Taxon counts	rhimgCAMI2_sample_3	95.0
Gold standard	species	True positives	rhimgCAMI2_sample_3	130.0
Gold standard	species	False negatives	rhimgCAMI2_sample_3	0.0
Gold standard	species	False positives	rhimgCAMI2_sample_3	0.0
Gold standard	species	Completeness	rhimgCAMI2_sample_3	1.0
