tool	rank	metric	sample	value
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_0	109.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_0	1.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_0	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_0	109.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_0	1.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_0	181.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_0	1.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_0	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_0	181.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_0	1.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_0	259.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_0	1.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_0	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_0	259.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_0	1.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_0	589.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_0	1.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_0	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_0	589.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_1	0.5720416511097633
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_1	0.5206947501044901
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_1	0.8751634437438144
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_1	0.28745508093487004
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_1	1.0532601723861401
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_1	0.30671639399543255
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_1	1.5022492854544414
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_1	0.3512664406451416
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_1	1.6851948077183145
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_1	0.3538709066051538
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_1	1.9105956734885745
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_1	0.3595937520632584
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_1	2.696802365779361
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_1	0.471986082929712
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_1	5.1844465408789295
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_1	0.8063254639003353
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_1	3.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_1	3.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_1	21.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_1	21.0
Gold standard	class	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	class	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_1	31.0
Gold standard	class	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	class	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_sample_1	31.0
Gold standard	order	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	order	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_1	72.0
Gold standard	order	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	order	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_sample_1	72.0
Gold standard	family	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_1	117.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_1	117.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_1	203.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_1	203.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_1	303.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_1	303.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_1	620.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_1	620.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_2	0.5422218013826849
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_2	0.49355155315078575
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_2	0.8043087006368544
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_2	0.26020629375795196
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_2	0.9711265570020027
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_2	0.29143666123630024
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_2	1.3305637364715202
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_2	0.3153362499704186
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_2	1.4643078512066718
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_2	0.3139974215714466
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_2	1.6747670978681826
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_2	0.3173040386569288
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_2	2.424470369023261
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_2	0.4310922514654244
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_2	4.911681889133009
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_2	0.7678186495497812
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_2	3.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_2	3.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_2	22.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_2	22.0
Gold standard	class	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	class	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_2	28.0
Gold standard	class	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	class	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_sample_2	28.0
Gold standard	order	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	order	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_2	68.0
Gold standard	order	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	order	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_sample_2	68.0
Gold standard	family	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_2	106.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_2	106.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_2	196.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_2	196.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_2	277.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_2	277.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_2	600.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_2	600.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_3	0.5513771305627915
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_3	0.5018850929032
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_3	0.8569054219216131
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_3	0.27722214587852506
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_3	1.0614759238971057
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_3	0.30910887568559
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_3	1.4575278125313675
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_3	0.3386398163059165
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_3	1.5857517861870916
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_3	0.3312280984250011
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_3	1.8510599196407198
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_3	0.3398474707574213
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_3	2.5965219690088817
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_3	0.4363431253116934
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_3	5.206713547256283
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_3	0.7800832506599927
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_3	3.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_3	3.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_3	22.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_3	22.0
Gold standard	class	F1 score	marmgCAMI2_short_read_sample_3	1.0
Gold standard	class	False negatives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_sample_3	1.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_3	31.0
Gold standard	class	Purity	marmgCAMI2_short_read_sample_3	1.0
Gold standard	class	Completeness	marmgCAMI2_short_read_sample_3	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_sample_3	31.0
Gold standard	order	F1 score	marmgCAMI2_short_read_sample_3	1.0
Gold standard	order	False negatives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_sample_3	1.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_3	74.0
Gold standard	order	Purity	marmgCAMI2_short_read_sample_3	1.0
Gold standard	order	Completeness	marmgCAMI2_short_read_sample_3	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_sample_3	74.0
Gold standard	family	F1 score	marmgCAMI2_short_read_sample_3	1.0
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_3	1.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_3	120.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_3	1.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_3	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_3	120.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_3	1.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_3	1.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_3	232.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_3	1.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_3	1.0
