tool	rank	metric	sample	value
Gold standard	class	Shannon diversity	strmgCAMI2_short_read_sample_1	0.9334462447789516
Gold standard	class	Shannon equitability	strmgCAMI2_short_read_sample_1	0.5799827614146453
Gold standard	order	Shannon diversity	strmgCAMI2_short_read_sample_1	1.031529923096914
Gold standard	order	Shannon equitability	strmgCAMI2_short_read_sample_1	0.5757078116859785
Gold standard	family	Shannon diversity	strmgCAMI2_short_read_sample_1	1.1917982080351766
Gold standard	family	Shannon equitability	strmgCAMI2_short_read_sample_1	0.5424107395885949
Gold standard	genus	Shannon diversity	strmgCAMI2_short_read_sample_1	1.2784220359248337
Gold standard	genus	Shannon equitability	strmgCAMI2_short_read_sample_1	0.5144748741502633
Gold standard	species	Shannon diversity	strmgCAMI2_short_read_sample_1	1.511581314786949
Gold standard	species	Shannon equitability	strmgCAMI2_short_read_sample_1	0.5045782388937188
Gold standard	strain	Shannon diversity	strmgCAMI2_short_read_sample_1	4.3092623901220675
Gold standard	strain	Shannon equitability	strmgCAMI2_short_read_sample_1	0.7168642259773128
Gold standard	superkingdom	F1 score	strmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	Taxon counts	strmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	Completeness	strmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	True positives	strmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	F1 score	strmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	False negatives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	False positives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	Jaccard index	strmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_short_read_sample_1	4.0
Gold standard	phylum	Purity	strmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	Completeness	strmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	True positives	strmgCAMI2_short_read_sample_1	4.0
Gold standard	class	F1 score	strmgCAMI2_short_read_sample_1	1.0
Gold standard	class	False negatives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	class	False positives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	class	Jaccard index	strmgCAMI2_short_read_sample_1	1.0
Gold standard	class	Taxon counts	strmgCAMI2_short_read_sample_1	5.0
Gold standard	class	Purity	strmgCAMI2_short_read_sample_1	1.0
Gold standard	class	Completeness	strmgCAMI2_short_read_sample_1	1.0
Gold standard	class	True positives	strmgCAMI2_short_read_sample_1	5.0
Gold standard	order	F1 score	strmgCAMI2_short_read_sample_1	1.0
Gold standard	order	False negatives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	order	False positives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	order	Jaccard index	strmgCAMI2_short_read_sample_1	1.0
Gold standard	order	Taxon counts	strmgCAMI2_short_read_sample_1	6.0
Gold standard	order	Purity	strmgCAMI2_short_read_sample_1	1.0
Gold standard	order	Completeness	strmgCAMI2_short_read_sample_1	1.0
Gold standard	order	True positives	strmgCAMI2_short_read_sample_1	6.0
Gold standard	family	F1 score	strmgCAMI2_short_read_sample_1	1.0
Gold standard	family	False negatives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	family	False positives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	family	Jaccard index	strmgCAMI2_short_read_sample_1	1.0
Gold standard	family	Taxon counts	strmgCAMI2_short_read_sample_1	9.0
Gold standard	family	Purity	strmgCAMI2_short_read_sample_1	1.0
Gold standard	family	Completeness	strmgCAMI2_short_read_sample_1	1.0
Gold standard	family	True positives	strmgCAMI2_short_read_sample_1	9.0
Gold standard	genus	F1 score	strmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	False negatives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	False positives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	Jaccard index	strmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	Taxon counts	strmgCAMI2_short_read_sample_1	12.0
Gold standard	genus	Purity	strmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	Completeness	strmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	True positives	strmgCAMI2_short_read_sample_1	12.0
Gold standard	species	F1 score	strmgCAMI2_short_read_sample_1	1.0
Gold standard	species	False negatives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	species	False positives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	species	Jaccard index	strmgCAMI2_short_read_sample_1	1.0
Gold standard	species	Taxon counts	strmgCAMI2_short_read_sample_1	20.0
Gold standard	species	Purity	strmgCAMI2_short_read_sample_1	1.0
Gold standard	species	Completeness	strmgCAMI2_short_read_sample_1	1.0
Gold standard	species	True positives	strmgCAMI2_short_read_sample_1	20.0
Gold standard	strain	F1 score	strmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	False negatives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	False positives	strmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	Jaccard index	strmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	Taxon counts	strmgCAMI2_short_read_sample_1	408.0
Gold standard	strain	Purity	strmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	Completeness	strmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	True positives	strmgCAMI2_short_read_sample_1	408.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	class	L1 norm error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	order	L1 norm error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	family	L1 norm error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	species	L1 norm error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_short_read_sample_2	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_short_read_sample_2	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_short_read_sample_2	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_short_read_sample_2	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_short_read_sample_2	0.6310935891952837
Gold standard	phylum	Shannon equitability	strmgCAMI2_short_read_sample_2	0.45523779573442624
Gold standard	class	Shannon diversity	strmgCAMI2_short_read_sample_2	0.6313943516645457
Gold standard	class	Shannon equitability	strmgCAMI2_short_read_sample_2	0.39230736817279904
Gold standard	order	Shannon diversity	strmgCAMI2_short_read_sample_2	1.0869118726365945
Gold standard	order	Shannon equitability	strmgCAMI2_short_read_sample_2	0.6066170662431992
Gold standard	family	Shannon diversity	strmgCAMI2_short_read_sample_2	1.1664594344520276
Gold standard	family	Shannon equitability	strmgCAMI2_short_read_sample_2	0.5308785667535958
Gold standard	genus	Shannon diversity	strmgCAMI2_short_read_sample_2	1.2812361250475726
Gold standard	genus	Shannon equitability	strmgCAMI2_short_read_sample_2	0.5156073469226223
Gold standard	species	Shannon diversity	strmgCAMI2_short_read_sample_2	1.2946659076196905
Gold standard	species	Shannon equitability	strmgCAMI2_short_read_sample_2	0.43217009712412047
Gold standard	strain	Shannon diversity	strmgCAMI2_short_read_sample_2	3.5594989945058764
Gold standard	strain	Shannon equitability	strmgCAMI2_short_read_sample_2	0.5926223283783564
Gold standard	superkingdom	F1 score	strmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	Taxon counts	strmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	Completeness	strmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	True positives	strmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	F1 score	strmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	False negatives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	False positives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	Jaccard index	strmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_short_read_sample_2	4.0
Gold standard	phylum	Purity	strmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	Completeness	strmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	True positives	strmgCAMI2_short_read_sample_2	4.0
Gold standard	class	F1 score	strmgCAMI2_short_read_sample_2	1.0
Gold standard	class	False negatives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	class	False positives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	class	Jaccard index	strmgCAMI2_short_read_sample_2	1.0
Gold standard	class	Taxon counts	strmgCAMI2_short_read_sample_2	5.0
Gold standard	class	Purity	strmgCAMI2_short_read_sample_2	1.0
Gold standard	class	Completeness	strmgCAMI2_short_read_sample_2	1.0
Gold standard	class	True positives	strmgCAMI2_short_read_sample_2	5.0
Gold standard	order	F1 score	strmgCAMI2_short_read_sample_2	1.0
Gold standard	order	False negatives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	order	False positives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	order	Jaccard index	strmgCAMI2_short_read_sample_2	1.0
Gold standard	order	Taxon counts	strmgCAMI2_short_read_sample_2	6.0
Gold standard	order	Purity	strmgCAMI2_short_read_sample_2	1.0
Gold standard	order	Completeness	strmgCAMI2_short_read_sample_2	1.0
Gold standard	order	True positives	strmgCAMI2_short_read_sample_2	6.0
Gold standard	family	F1 score	strmgCAMI2_short_read_sample_2	1.0
Gold standard	family	False negatives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	family	False positives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	family	Jaccard index	strmgCAMI2_short_read_sample_2	1.0
Gold standard	family	Taxon counts	strmgCAMI2_short_read_sample_2	9.0
Gold standard	family	Purity	strmgCAMI2_short_read_sample_2	1.0
Gold standard	family	Completeness	strmgCAMI2_short_read_sample_2	1.0
Gold standard	family	True positives	strmgCAMI2_short_read_sample_2	9.0
Gold standard	genus	F1 score	strmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	False negatives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	False positives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	Jaccard index	strmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	Taxon counts	strmgCAMI2_short_read_sample_2	12.0
Gold standard	genus	Purity	strmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	Completeness	strmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	True positives	strmgCAMI2_short_read_sample_2	12.0
Gold standard	species	F1 score	strmgCAMI2_short_read_sample_2	1.0
Gold standard	species	False negatives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	species	False positives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	species	Jaccard index	strmgCAMI2_short_read_sample_2	1.0
Gold standard	species	Taxon counts	strmgCAMI2_short_read_sample_2	20.0
Gold standard	species	Purity	strmgCAMI2_short_read_sample_2	1.0
Gold standard	species	Completeness	strmgCAMI2_short_read_sample_2	1.0
Gold standard	species	True positives	strmgCAMI2_short_read_sample_2	20.0
Gold standard	strain	F1 score	strmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	False negatives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	False positives	strmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	Jaccard index	strmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	Taxon counts	strmgCAMI2_short_read_sample_2	406.0
Gold standard	strain	Purity	strmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	Completeness	strmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	True positives	strmgCAMI2_short_read_sample_2	406.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	class	L1 norm error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	order	L1 norm error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	family	L1 norm error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	species	L1 norm error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_short_read_sample_3	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_short_read_sample_3	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_short_read_sample_3	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_short_read_sample_3	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_short_read_sample_3	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_short_read_sample_3	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_short_read_sample_3	0.7591693725143956
Gold standard	phylum	Shannon equitability	strmgCAMI2_short_read_sample_3	0.5476249444606524
Gold standard	class	Shannon diversity	strmgCAMI2_short_read_sample_3	0.7592442294400911
Gold standard	class	Shannon equitability	strmgCAMI2_short_read_sample_3	0.47174496361392193
Gold standard	order	Shannon diversity	strmgCAMI2_short_read_sample_3	0.8933772575163517
Gold standard	order	Shannon equitability	strmgCAMI2_short_read_sample_3	0.498603340939086
Gold standard	family	Shannon diversity	strmgCAMI2_short_read_sample_3	1.0633783662195908
Gold standard	family	Shannon equitability	strmgCAMI2_short_read_sample_3	0.48396435083971506
Gold standard	genus	Shannon diversity	strmgCAMI2_short_read_sample_3	1.2951139957187947
Gold standard	genus	Shannon equitability	strmgCAMI2_short_read_sample_3	0.5211922129265046
Gold standard	species	Shannon diversity	strmgCAMI2_short_read_sample_3	1.4670564160611141
Gold standard	species	Shannon equitability	strmgCAMI2_short_read_sample_3	0.4897154625639059
Gold standard	strain	Shannon diversity	strmgCAMI2_short_read_sample_3	4.514547475920198
Gold standard	strain	Shannon equitability	strmgCAMI2_short_read_sample_3	0.7510142778452833
Gold standard	superkingdom	F1 score	strmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	Taxon counts	strmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	Completeness	strmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	True positives	strmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	F1 score	strmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	False negatives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	False positives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	Jaccard index	strmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_short_read_sample_3	4.0
Gold standard	phylum	Purity	strmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	Completeness	strmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	True positives	strmgCAMI2_short_read_sample_3	4.0
Gold standard	class	F1 score	strmgCAMI2_short_read_sample_3	1.0
Gold standard	class	False negatives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	class	False positives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	class	Jaccard index	strmgCAMI2_short_read_sample_3	1.0
Gold standard	class	Taxon counts	strmgCAMI2_short_read_sample_3	5.0
Gold standard	class	Purity	strmgCAMI2_short_read_sample_3	1.0
Gold standard	class	Completeness	strmgCAMI2_short_read_sample_3	1.0
Gold standard	class	True positives	strmgCAMI2_short_read_sample_3	5.0
Gold standard	order	F1 score	strmgCAMI2_short_read_sample_3	1.0
Gold standard	order	False negatives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	order	False positives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	order	Jaccard index	strmgCAMI2_short_read_sample_3	1.0
Gold standard	order	Taxon counts	strmgCAMI2_short_read_sample_3	6.0
Gold standard	order	Purity	strmgCAMI2_short_read_sample_3	1.0
Gold standard	order	Completeness	strmgCAMI2_short_read_sample_3	1.0
Gold standard	order	True positives	strmgCAMI2_short_read_sample_3	6.0
Gold standard	family	F1 score	strmgCAMI2_short_read_sample_3	1.0
Gold standard	family	False negatives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	family	False positives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	family	Jaccard index	strmgCAMI2_short_read_sample_3	1.0
Gold standard	family	Taxon counts	strmgCAMI2_short_read_sample_3	9.0
Gold standard	family	Purity	strmgCAMI2_short_read_sample_3	1.0
Gold standard	family	Completeness	strmgCAMI2_short_read_sample_3	1.0
Gold standard	family	True positives	strmgCAMI2_short_read_sample_3	9.0
Gold standard	genus	F1 score	strmgCAMI2_short_read_sample_3	1.0
Gold standard	genus	False negatives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	genus	False positives	strmgCAMI2_short_read_sample_3	0.0
Gold standard	genus	Jaccard index	strmgCAMI2_short_read_sample_3	1.0
Gold standard	genus	Taxon counts	strmgCAMI2_short_read_sample_3	12.0
Gold standard	genus	Purity	strmgCAMI2_short_read_sample_3	1.0
Gold standard	genus	Completeness	strmgCAMI2_short_read_sample_3	1.0
Gold standard	genus	True positives	strmgCAMI2_short_read_sample_3	12.0
