3823_U.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05898348229727396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
455632.PRJDA20085.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9035530250719378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1343740.PRJNA207502.fasta	0.0	0.0	0.0	0.0	0.14651909094387774	0.0	0.0	0.02966757669281161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1304886.PRJNA195832.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16216818135642225	0.0
1312954.PRJNA232074.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.09019635502715478	0.4228015085381007	0.0	0.0780076584018636	0.0	0.0	0.11506129614274882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LjRoot154.fasta	0.3407045285675389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
316.PRJNA240232.fasta	0.05288121235357537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
526225.PRJNA29547.fasta	0.0	0.0	0.026153138273257832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08167219258179009	0.0912541613456992	0.0	0.0	0.0	0.0	0.0
LjRoot196.fasta	0.5905635847431805	0.01785297368444283	0.17994519000099538	0.17624674788222333	0.21323116906994377	0.02045558110135649	0.049586520259091854	0.14825730320559047	0.07054435893213344	0.44760281592990553	0.07625183133764585	1.0934603933376903	0.9515497994470297	0.09999491654457748	1.6723350745943812	1.868124207993079	1.0292627437204867	0.07072699804910983	0.06323879425307755	0.0	0.013560954435497496
720555.PRJNA46075.fasta	1.7718878785566947	0.16863127257233584	0.20922369157822462	0.7211631887216411	0.05030868951261748	0.0	0.06247202073955933	0.09320422449047158	0.06671839081287038	0.0402325571352692	0.0	0.5163298119649754	0.05894537440748743	0.0	0.0	0.0	0.09716270506728697	0.05937720865223093	0.3595739811230857	0.5408004191671069	0.10220077125596111
LjRoot179.fasta	0.0	0.10109045977046476	0.0	0.0	0.05018001868663966	0.15517823828204652	0.21843281787830554	0.24852622064234564	0.16671891215757645	0.0	0.07169095828375084	0.0	0.2355612230923041	0.0	0.026989107576001974	0.0	0.0	0.32620664258301707	0.0997391783356717	0.0	0.15335218228908293
LjRoot38.fasta	0.0	0.5824005021727612	0.0	0.015498941610955407	0.0912480350815634	0.062048663855463114	0.021793733596292244	0.1904835793209912	0.25538870340509456	0.14594395871885996	0.03485939427173929	0.0	0.07797078475955041	0.0	0.0	0.008410688450996278	0.013647532203503395	0.09706675036212686	0.4119650418638932	0.00745853504144953	0.09251757296095907
Chlamy53.fasta	0.0	3.598742456391891	0.0	0.0954785823937494	0.5631102761624651	0.3838345692209054	0.13441677521354664	1.1762001231086974	1.5779569290247424	0.9005390539405984	0.21677372002692602	0.0	0.4817134511720396	0.0	0.0	0.052326530350987804	0.08374378455764613	0.6000748893461904	2.544264190837683	0.04651247142310027	0.5715379946083938
1120948.PRJNA165357.fasta	0.0	0.0	0.0	0.0	0.05036615271693147	0.11603665468423136	0.03112054964623408	0.0	0.03337269468642207	1.2436959133292693	0.0	0.0	0.2056617902608035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07641937602274257
1159488.PRJEA88899.fasta	0.0	0.101154652516175	0.0	0.2770223158573668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058622554447063935	0.0	0.0	0.0	0.0	0.0	0.020087448726616313	0.1345654090716695	0.1275962942073332
1123261.PRJNA195811.fasta	0.9180698111701123	0.0	0.0	0.0	0.0	0.0	0.03083658950188629	0.030764876503044696	0.0666930889226843	0.0	0.0	0.7090981325457015	0.0	0.0	0.0	0.0	0.09717111343036261	0.0	0.0	0.08074883669563712	0.0
1205910.PRJNA169662.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.108646729743506	0.0
469371.PRJNA20737.fasta	0.0	0.0	0.0	0.0	0.0	0.0388069048605529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LjRoot31.fasta	0.3275454463213403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LjRoot183.fasta	36.3351449331399	0.10118563381762953	0.41814239360073246	0.11083650131307476	0.30199791516516283	0.19379684305276734	0.0	1.5835217623968796	0.1333304463216894	0.2414201622706759	0.1439092818455428	23.34968000569154	0.1769078249357382	40.71882878061908	44.65241101559914	77.51725247226149	60.99619223785677	0.32616220262491225	0.05990961591403304	0.40515084120301775	0.025352086536111876
358823.PRJNA242835.fasta	0.0	0.0	0.025933040526957676	0.0	0.05001143697183947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08118864352397724	0.0	0.0	0.0	0.0	0.0	0.0
591167.PRJNA33771.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15532544681108557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LjRoot43.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19417652335307056	0.0	0.0	0.0	0.0
3823_AQ.fasta	0.0	0.0	0.0	0.0	0.0	0.03887610677272078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LjRoot42.fasta	0.0	0.0	0.05229699004262317	0.0	0.0	0.0	0.0	0.062097999621426654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1173027.PRJNA158839.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05409327898036378	0.05108140375873996
3823_O.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039775075492701116	0.0	0.0
3934_CG.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0930875098963818	0.03334857920626987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3934_AX.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030921646709590814	0.0	0.0	0.0	0.0	0.0	0.0	0.08156395201998361	0.0	0.0	0.0	0.0	0.0	0.0
1267600.PRJNA239657.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0815416654445194	0.0	0.0	0.0	0.0	0.0	0.0
3934_CP.fasta	0.0	0.03350137196094697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054445652592826126	0.0	0.0	0.014831583343389536	0.0	0.0	0.0
690598.PRJNA41633.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034499505211751096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05188769884977653	0.0
LjRoot104.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05405562445686592	0.0
LjRoot142.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18906620924224396	0.0	0.09124920975672081	0.0	0.0	0.0	0.0	0.0
523850.PRJNA20773.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07988711885157396	0.0	0.0
3934_AE.fasta	0.0	0.0	0.006695873428861128	0.0	0.0064349952433210835	0.06400211485249077	0.012000396534842021	0.014087422019162372	0.028000925247964714	0.049566855252608344	0.013913503228802342	0.05017557101886845	0.003826213387920644	0.02452254944076413	0.0	0.006000198267421011	0.0	0.006608914033681113	0.0013043909277002197	0.0017391879036002928	0.0033044570168405565
652017.PRJNA238302.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07183903319923819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546414.PRJNA16691.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4258749249071402	0.0	0.0	0.0	0.0	0.0
3934_BL.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5133635709271783	0.0
LjRoot79.fasta	0.0	0.0	0.0	0.0	0.050187157500597185	0.0	0.03130078287258816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040126191577265276	0.0	0.0
LjRoot9.fasta	0.0	0.033437189272506065	0.0	0.0	0.0	0.0	0.06190932941519191	0.2484282104425089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03018574116979194	0.0	0.0	0.05949271258209357	0.0	0.3829239218263999
401053.PRJNA48971.fasta	0.0	0.0	0.0	0.27737729396105293	0.0	0.0	0.0	0.0	0.0	0.0	0.07194970350677281	0.0	0.0	0.0	0.0	0.0	0.0	0.11869934719284286	0.0	0.0	0.0
Chlamy9.fasta	0.8526555452469389	1.1461324822172783	0.47018175936223006	0.33259430647868277	0.45284638473662153	1.5313129065193682	4.309290579330176	3.818937919381271	3.1656714042147516	3.3388318191553097	1.6902312478827535	1.483431184040457	1.3254150554828654	0.37789827808389764	0.7349812178626965	1.6111587398321154	0.5827005849990795	0.5043369584387078	2.655276731222857	0.945841239331065	0.5618208029221384
246197.PRJNA1421.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20124154203998507	0.0	0.0	0.17678795391083993	0.0	1.2252068242907392	0.0	0.0	0.0	0.0	0.0	0.0
LjRoot13.fasta	1.1147445932103128	0.33686481943703017	0.02583464385162528	1.1637763125622196	0.15128821543477947	0.03868433581971116	0.09305882183203243	0.030906890681132865	0.1671812555005699	0.32164807894850744	0.216077714937023	0.5805355571265745	0.11760849648684912	0.472327624763746	0.3261792861162009	0.03016296114613842	0.0967108395492779	0.1487182770411623	0.039631155227885906	0.08054727965258039	0.17908412806048102
1214242.PRJNA171216.fasta	23.822275676378066	136.15782809586693	180.48019291846595	22.244441959766345	78.92312573847823	19.800143238334687	39.55619082730715	36.75220070289529	68.18616148460188	90.444455860533	95.94042010534363	43.24216646470263	72.48762680672193	29.210357884303313	22.407733661310843	33.00269251806344	60.54684407268288	132.97851727170257	48.865485907342325	165.69767041282256	168.9283294602574
1463864.PRJNA238534.fasta	37.04334929004615	46.21577862736781	74.29532698424923	20.856724273552384	38.80237725384085	10.42419976226329	51.22706517485654	13.911674979145655	35.114598381827356	79.96252730319472	147.71863650804528	210.92603488806043	97.03408163577355	47.42087099527188	64.0266216412894	150.7330451195734	31.499915903045554	45.48812760537745	44.030616954512325	62.831892736458265	56.48800924670082
1432050.PRJNA230502.fasta	0.0	0.0	0.0261429905391422	0.0	0.0	0.019372626322595118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02721552348433778	0.03043312231992451	0.0	0.14834471298236332	0.03995185220853526	0.0	0.0
Chlamy84.fasta	0.0	9.845548543113619	20.28567106078062	207.35154373895057	5.887393233639417	5.874382862204988	25.269844277529906	5.652556029247982	7.599908393641131	33.036635704762645	55.33145839424995	0.32260717168369385	18.205112508854974	0.18890058524987502	0.05429328079367269	0.6689832911802859	0.29153239991146274	6.289513790743521	29.957881424475545	62.87572243006383	16.295440181731536
1107311.PRJNA221771.fasta	1.2444990629075523	17.915293716118168	5.325517415461699	6.75728683442883	30.604437960806248	5.092118291108377	42.73737058317784	16.128537205503218	28.82888034191579	5.384444917154865	31.83364964770894	10.309735273605515	15.562904293323268	4.152211307088424	1.1961482922875188	10.17312657058531	14.651972219638116	37.91020384945608	3.610398259846285	1.376574881182129	10.126375641640205
3934_C.fasta	1.115550297971118	0.5732503031791026	0.23532650343354983	0.1664323073603702	0.8053032163024797	0.36842770945398	0.12491723024499847	1.6464671264573056	0.2999799120594603	3.461226554769398	0.6117149893236316	2.387786532151865	0.648170881414191	2.1739615650737676	1.4156790095901317	4.927199815488546	0.7773288991064586	0.2670208096184035	0.8590198573012224	1.946670237856096	0.0
337191.PRJNA50495.fasta	0.0	0.0	0.0	0.0	0.0	0.019406802415044243	0.09372603439083867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1217721.PRJNA254093.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0912198559980626	0.0	0.0	0.0	0.0	0.0
3823_A.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.062116360988142605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chlamy126.fasta	0.0	0.0	0.0	0.0	0.0	0.09672405503020996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08129293411209554	0.060550376646079415	0.09694769446380583	0.0	0.0	0.0	0.0
1218084.PRJDB257.fasta	35.43818983402124	1.817887092612766	4.097499614397661	57.75088910177474	0.8539668783961845	1.354801602937086	3.274451444782198	1.8296742836435396	1.5972248318033324	2.7319686452658964	2.1190044880989163	5.0251817720863	9.088286967527498	27.363510624440046	0.24459932567192783	0.48596472970207927	0.0	2.177245301217637	6.081827889078301	0.8367092217844618	2.601463284058509
529.PRJNA244571.fasta	0.0	0.10115147109422092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1356854.PRJNA210955.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06577995387282247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chlamy119.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08090224440398085	0.0
452863.PRJNA20011.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12906272885429015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1206781.PRJNA170044.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10899153457883462	0.0	0.0	0.0	0.0	0.0	0.0
251221.PRJNA9606.fasta	0.0	0.0	0.0	0.0	0.0	0.019381762555593787	0.0	0.0	0.06670932228436931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1439940.PRJNA232351.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09902803307264994	0.0	0.0
491205.PRJNA236202.fasta	1.1151510213348763	0.0	0.0	0.11075294608787362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3934_BB.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08113195708100646	0.0
323848.PRJNA13912.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1633669289686748	0.0	0.0	0.0	0.0	0.0	0.0
861299.PRJNA194094.fasta	0.0	0.0	0.0	0.0	0.0	0.038818718273433424	0.09378377298813553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030436125486851425	0.0	0.0	0.09991600529509821	0.0	0.0
LjRoot49.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030362490830677866	0.0	0.0	0.0	0.0809880846521683	0.0
234267.PRJNA12638.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.06249473189880429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3823_AC.fasta	0.0	0.033739864167450354	0.026192789287889092	0.0	0.15094149759122527	0.0193856237102456	0.0	0.03107619068054638	0.06666582810279116	0.0	0.0	0.0	0.02952238114651906	0.0	0.08161199600153013	0.09130480785665293	0.38867435629740504	0.0	0.0	0.0	0.07658061274848929
1196323.PRJNA167831.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.06193042903231577	0.0	0.03293435114856205	0.0	0.0	0.0	0.029125911068307836	0.0	0.18977283808994036	0.18193956928850838	0.0	0.029255744252861957	0.0	0.0	0.0
LjRoot34.fasta	0.0	0.03358138231682695	0.052211544461043834	0.0	0.2513158839644043	0.019071635180809697	0.0	0.12408335481835445	0.0	0.03987973097221781	0.035729884428245325	0.0	0.0	0.0	1.7398746687480648	0.0	0.0	0.2074334641270783	0.019571971288948223	0.0	0.051122577637448215
3823_C.fasta	0.0	0.03350466358936165	0.0	0.0	0.0	0.03870086343520772	0.0	0.0	0.0	0.04021642172357949	0.0357780010219193	0.0	0.02939100537806684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292459.PRJNA12994.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03995922756709996	0.0	0.0
756499.PRJNA61181.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.031237324298727855	0.0	0.0	0.0	0.03595763108164673	0.0	0.029432501117023578	0.0	0.0	0.030404328984095112	0.0	0.0	0.0	0.0	0.0
3934_CQ.fasta	0.0	0.0	0.0	0.0	0.0	0.05799415100871726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3934_AM.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05429922955775248	0.0	0.0	0.0	0.0	0.0	0.0
290340.PRJNA12512.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062118204679484416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3937_I.fasta	0.0	0.03371540544762734	0.0	0.0	0.0	0.0	0.03133018555936307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04009748028379389	0.0	0.0
Chlamy52.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10892023969948321	0.0	0.0	0.0	0.0	0.0	0.0
3934_CK.fasta	4.065763434016378	50.084158003915206	22.524662260962316	14.523545020274318	34.10250683312385	8.526989196924863	80.89936902177695	25.891809642818735	35.41881684405782	19.30699934746526	22.080588283668188	1.0964140758701801	44.13957139026881	5.006659163247064	1.3600556284649181	4.012139773817153	2.42795476343061	13.33000496821752	28.009116995440042	39.15257099174089	14.935697835054205
LjRoot192.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03103863016178886	0.06656677647197932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
277.PRJNA260561.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2398229061138469	0.0
3823_AO.fasta	4.001947694712305	1.0789529257791115	0.3919870117816699	0.0	0.10072056633797076	0.13574678892665612	0.03131376581661271	0.5900385100135451	6.6996931842790906	1.1669220101608329	0.03583327840870114	0.7097248881218869	1.3256698899579389	2.4570007384560753	3.130165997931247	4.956371907462979	2.817512573257129	0.029780359758582703	0.019934278754390047	0.16237963098717723	0.12783764189050137
3823_AA.fasta	18.358481502479258	61.26075050454071	43.49815145813193	24.829011958245456	70.60388774563182	18.057466735018767	84.81531934010596	53.41750050297192	96.07319480464264	51.51459540631359	34.51584774556523	17.15204043958273	69.97792302243671	15.96138968548343	21.272081619888464	22.57945003366166	15.826614981686188	32.7028820963383	117.02259320412259	56.8660117381032	63.226240547745704
553385.PRJNA237992.fasta	0.32732605942090176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09414605601357007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LjRoot186.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05926201491341488	0.0	0.0	0.0
3934_BR.fasta	6.034801424132946	4.989286859252254	1.4636696376987515	0.887164786122063	1.0062823921305573	1.8220375184085846	1.3741918620732825	10.09205772661486	2.566230725439924	5.029026563344564	1.007145195412255	2.193448954612318	1.0307454028233969	6.425143779399811	4.191041564279267	6.263089021843303	4.8570749446156425	1.1716868565454202	1.2579164315809686	1.8918738310918775	0.5872645160308004
3823_M.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0804004428179866	0.0	0.06425406413663592	0.0	0.0	0.0	0.09081746132208379	0.09683092200399446	0.0	0.0	0.0	0.0
LjRoot184.fasta	0.7217979231337411	0.20240032055769314	0.13076967640087092	0.0	0.2013744393861127	0.911344556071044	1.0620887423420988	0.838627684791372	0.5667691743225564	1.3683444450344937	2.1589367526153933	0.0	0.5008110495850613	0.0	0.843877782551813	0.18254650259004823	0.38868827212644647	0.4896470486002153	0.31959215792294066	0.2162195433983943	0.1788050536113431
315750.PRJNA20391.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04454084462938643	0.0	0.0	0.0
LjRoot82.fasta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03335672481119736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.246834989831868
