tool	rank	metric	sample	value
Gold standard	class	Jaccard index	strmgCAMI2_short_read_average	1.0
Gold standard	class	Taxon counts	strmgCAMI2_short_read_average	5.0
Gold standard	class	Purity	strmgCAMI2_short_read_average	1.0
Gold standard	class	Completeness	strmgCAMI2_short_read_average	1.0
Gold standard	class	True positives	strmgCAMI2_short_read_average	5.0
Gold standard	order	F1 score	strmgCAMI2_short_read_average	1.0
Gold standard	order	False negatives	strmgCAMI2_short_read_average	0.0
Gold standard	order	False positives	strmgCAMI2_short_read_average	0.0
Gold standard	order	Jaccard index	strmgCAMI2_short_read_average	1.0
Gold standard	order	Taxon counts	strmgCAMI2_short_read_average	6.0
Gold standard	order	Purity	strmgCAMI2_short_read_average	1.0
Gold standard	order	Completeness	strmgCAMI2_short_read_average	1.0
Gold standard	order	True positives	strmgCAMI2_short_read_average	6.0
Gold standard	family	F1 score	strmgCAMI2_short_read_average	1.0
Gold standard	family	False negatives	strmgCAMI2_short_read_average	0.0
Gold standard	family	False positives	strmgCAMI2_short_read_average	0.0
Gold standard	family	Jaccard index	strmgCAMI2_short_read_average	1.0
Gold standard	family	Taxon counts	strmgCAMI2_short_read_average	9.0
Gold standard	family	Purity	strmgCAMI2_short_read_average	1.0
Gold standard	family	Completeness	strmgCAMI2_short_read_average	1.0
Gold standard	family	True positives	strmgCAMI2_short_read_average	9.0
Gold standard	genus	F1 score	strmgCAMI2_short_read_average	1.0
Gold standard	genus	False negatives	strmgCAMI2_short_read_average	0.0
Gold standard	genus	False positives	strmgCAMI2_short_read_average	0.0
Gold standard	genus	Jaccard index	strmgCAMI2_short_read_average	1.0
Gold standard	genus	Taxon counts	strmgCAMI2_short_read_average	12.0
Gold standard	genus	Purity	strmgCAMI2_short_read_average	1.0
Gold standard	genus	Completeness	strmgCAMI2_short_read_average	1.0
Gold standard	genus	True positives	strmgCAMI2_short_read_average	12.0
Gold standard	species	F1 score	strmgCAMI2_short_read_average	1.0
Gold standard	species	False negatives	strmgCAMI2_short_read_average	0.0
Gold standard	species	False positives	strmgCAMI2_short_read_average	0.0
Gold standard	species	Jaccard index	strmgCAMI2_short_read_average	1.0
Gold standard	species	Taxon counts	strmgCAMI2_short_read_average	20.0
Gold standard	species	Purity	strmgCAMI2_short_read_average	1.0
Gold standard	species	Completeness	strmgCAMI2_short_read_average	1.0
Gold standard	species	True positives	strmgCAMI2_short_read_average	20.0
Gold standard	strain	F1 score	strmgCAMI2_short_read_average	1.0
Gold standard	strain	False negatives	strmgCAMI2_short_read_average	0.0
Gold standard	strain	False positives	strmgCAMI2_short_read_average	0.0
Gold standard	strain	Jaccard index	strmgCAMI2_short_read_average	1.0
Gold standard	strain	Taxon counts	strmgCAMI2_short_read_average	408.0
Gold standard	strain	Purity	strmgCAMI2_short_read_average	1.0
Gold standard	strain	Completeness	strmgCAMI2_short_read_average	1.0
Gold standard	strain	True positives	strmgCAMI2_short_read_average	408.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_short_read_average	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_short_read_average	0.0
Gold standard	class	L1 norm error	strmgCAMI2_short_read_average	0.0
Gold standard	order	L1 norm error	strmgCAMI2_short_read_average	0.0
Gold standard	family	L1 norm error	strmgCAMI2_short_read_average	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_short_read_average	0.0
Gold standard	species	L1 norm error	strmgCAMI2_short_read_average	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_short_read_average	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_short_read_average	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	Bray-Curtis distance	strmgCAMI2_short_read_average	0.0
LSHVa	phylum	Bray-Curtis distance	strmgCAMI2_short_read_average	0.025856456381871097
LSHVa	class	Bray-Curtis distance	strmgCAMI2_short_read_average	0.025856469037860496
LSHVa	order	Bray-Curtis distance	strmgCAMI2_short_read_average	0.039989287624403944
LSHVa	family	Bray-Curtis distance	strmgCAMI2_short_read_average	0.10060336850484697
LSHVa	genus	Bray-Curtis distance	strmgCAMI2_short_read_average	0.12082382858766806
LSHVa	species	Bray-Curtis distance	strmgCAMI2_short_read_average	0.33618722666691403
LSHVa	superkingdom	Shannon diversity	strmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	Shannon equitability	strmgCAMI2_short_read_average	0.0
LSHVa	phylum	Shannon diversity	strmgCAMI2_short_read_average	0.6876713630432856
LSHVa	phylum	Shannon equitability	strmgCAMI2_short_read_average	0.9921000652239022
LSHVa	class	Shannon diversity	strmgCAMI2_short_read_average	0.6876713630432856
LSHVa	class	Shannon equitability	strmgCAMI2_short_read_average	0.9921000652239022
LSHVa	order	Shannon diversity	strmgCAMI2_short_read_average	0.8349321472018667
LSHVa	order	Shannon equitability	strmgCAMI2_short_read_average	0.7599879919549118
LSHVa	family	Shannon diversity	strmgCAMI2_short_read_average	0.8349321472018667
LSHVa	family	Shannon equitability	strmgCAMI2_short_read_average	0.7599879919549118
LSHVa	genus	Shannon diversity	strmgCAMI2_short_read_average	1.1193595980490376
LSHVa	genus	Shannon equitability	strmgCAMI2_short_read_average	0.807447270538405
LSHVa	species	Shannon diversity	strmgCAMI2_short_read_average	1.582160087088967
LSHVa	species	Shannon equitability	strmgCAMI2_short_read_average	0.7608581705119011
LSHVa	superkingdom	F1 score	strmgCAMI2_short_read_average	1.0
LSHVa	superkingdom	False negatives	strmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	False positives	strmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	Jaccard index	strmgCAMI2_short_read_average	1.0
LSHVa	superkingdom	Taxon counts	strmgCAMI2_short_read_average	1.0
LSHVa	superkingdom	Purity	strmgCAMI2_short_read_average	1.0
LSHVa	superkingdom	Completeness	strmgCAMI2_short_read_average	1.0
LSHVa	superkingdom	True positives	strmgCAMI2_short_read_average	1.0
LSHVa	phylum	F1 score	strmgCAMI2_short_read_average	0.6666666666666666
LSHVa	phylum	False negatives	strmgCAMI2_short_read_average	2.0
LSHVa	phylum	False positives	strmgCAMI2_short_read_average	0.0
LSHVa	phylum	Jaccard index	strmgCAMI2_short_read_average	0.5
LSHVa	phylum	Taxon counts	strmgCAMI2_short_read_average	2.0
LSHVa	phylum	Purity	strmgCAMI2_short_read_average	1.0
LSHVa	phylum	Completeness	strmgCAMI2_short_read_average	0.5
LSHVa	phylum	True positives	strmgCAMI2_short_read_average	2.0
LSHVa	class	F1 score	strmgCAMI2_short_read_average	0.5714285714285715
LSHVa	class	False negatives	strmgCAMI2_short_read_average	3.0
LSHVa	class	False positives	strmgCAMI2_short_read_average	0.0
LSHVa	class	Jaccard index	strmgCAMI2_short_read_average	0.4
LSHVa	class	Taxon counts	strmgCAMI2_short_read_average	2.0
LSHVa	class	Purity	strmgCAMI2_short_read_average	1.0
LSHVa	class	Completeness	strmgCAMI2_short_read_average	0.4
LSHVa	class	True positives	strmgCAMI2_short_read_average	2.0
LSHVa	order	F1 score	strmgCAMI2_short_read_average	0.6666666666666666
LSHVa	order	False negatives	strmgCAMI2_short_read_average	3.0
LSHVa	order	False positives	strmgCAMI2_short_read_average	0.0
LSHVa	order	Jaccard index	strmgCAMI2_short_read_average	0.5
LSHVa	order	Taxon counts	strmgCAMI2_short_read_average	3.0
LSHVa	order	Purity	strmgCAMI2_short_read_average	1.0
LSHVa	order	Completeness	strmgCAMI2_short_read_average	0.5
LSHVa	order	True positives	strmgCAMI2_short_read_average	3.0
LSHVa	family	F1 score	strmgCAMI2_short_read_average	0.5
LSHVa	family	False negatives	strmgCAMI2_short_read_average	6.0
LSHVa	family	False positives	strmgCAMI2_short_read_average	0.0
LSHVa	family	Jaccard index	strmgCAMI2_short_read_average	0.3333333333333333
LSHVa	family	Taxon counts	strmgCAMI2_short_read_average	3.0
LSHVa	family	Purity	strmgCAMI2_short_read_average	1.0
LSHVa	family	Completeness	strmgCAMI2_short_read_average	0.3333333333333333
LSHVa	family	True positives	strmgCAMI2_short_read_average	3.0
LSHVa	genus	F1 score	strmgCAMI2_short_read_average	0.5
LSHVa	genus	False negatives	strmgCAMI2_short_read_average	8.0
LSHVa	genus	False positives	strmgCAMI2_short_read_average	0.0
LSHVa	genus	Jaccard index	strmgCAMI2_short_read_average	0.3333333333333333
LSHVa	genus	Taxon counts	strmgCAMI2_short_read_average	4.0
LSHVa	genus	Purity	strmgCAMI2_short_read_average	1.0
LSHVa	genus	Completeness	strmgCAMI2_short_read_average	0.3333333333333333
LSHVa	genus	True positives	strmgCAMI2_short_read_average	4.0
LSHVa	species	F1 score	strmgCAMI2_short_read_average	0.21428571428571425
LSHVa	species	False negatives	strmgCAMI2_short_read_average	17.0
LSHVa	species	False positives	strmgCAMI2_short_read_average	5.0
LSHVa	species	Jaccard index	strmgCAMI2_short_read_average	0.12
LSHVa	species	Taxon counts	strmgCAMI2_short_read_average	8.0
LSHVa	species	Purity	strmgCAMI2_short_read_average	0.375
LSHVa	species	Completeness	strmgCAMI2_short_read_average	0.15
LSHVa	species	True positives	strmgCAMI2_short_read_average	3.0
LSHVa	strain	False negatives	strmgCAMI2_short_read_average	408.0
LSHVa	strain	False positives	strmgCAMI2_short_read_average	0.0
LSHVa	strain	Jaccard index	strmgCAMI2_short_read_average	0.0
LSHVa	strain	Taxon counts	strmgCAMI2_short_read_average	0.0
LSHVa	strain	Purity	strmgCAMI2_short_read_average	0.0
LSHVa	strain	Completeness	strmgCAMI2_short_read_average	0.0
LSHVa	strain	True positives	strmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	L1 norm error	strmgCAMI2_short_read_average	0.0
LSHVa	phylum	L1 norm error	strmgCAMI2_short_read_average	0.051712912763742194
LSHVa	class	L1 norm error	strmgCAMI2_short_read_average	0.051712938075720985
LSHVa	order	L1 norm error	strmgCAMI2_short_read_average	0.07997857524880789
LSHVa	family	L1 norm error	strmgCAMI2_short_read_average	0.20120673700969394
LSHVa	genus	L1 norm error	strmgCAMI2_short_read_average	0.24164765717533615
LSHVa	species	L1 norm error	strmgCAMI2_short_read_average	0.6723744533338278
LSHVa	na	Weighted UniFrac error	strmgCAMI2_short_read_average	0.014586327859355186
LSHVa	na	Unweighted UniFrac error	strmgCAMI2_short_read_average	0.9747097822225189
LSHVb	superkingdom	Bray-Curtis distance	strmgCAMI2_short_read_average	0.0
LSHVb	phylum	Bray-Curtis distance	strmgCAMI2_short_read_average	0.30309855197348645
LSHVb	class	Bray-Curtis distance	strmgCAMI2_short_read_average	0.30717268797355957
LSHVb	order	Bray-Curtis distance	strmgCAMI2_short_read_average	0.30802342711766034
LSHVb	family	Bray-Curtis distance	strmgCAMI2_short_read_average	0.334141062611284
LSHVb	genus	Bray-Curtis distance	strmgCAMI2_short_read_average	0.4374091425173099
LSHVb	species	Bray-Curtis distance	strmgCAMI2_short_read_average	0.9223465089834813
LSHVb	superkingdom	Shannon diversity	strmgCAMI2_short_read_average	0.0
LSHVb	superkingdom	Shannon equitability	strmgCAMI2_short_read_average	0.0
LSHVb	phylum	Shannon diversity	strmgCAMI2_short_read_average	0.7561409744256343
LSHVb	phylum	Shannon equitability	strmgCAMI2_short_read_average	0.5454404170084056
LSHVb	class	Shannon diversity	strmgCAMI2_short_read_average	0.8116649041562166
LSHVb	class	Shannon equitability	strmgCAMI2_short_read_average	0.4171132488055823
LSHVb	order	Shannon diversity	strmgCAMI2_short_read_average	0.9509699394095359
LSHVb	order	Shannon equitability	strmgCAMI2_short_read_average	0.4573198718735385
LSHVb	family	Shannon diversity	strmgCAMI2_short_read_average	1.1063046100090994
LSHVb	family	Shannon equitability	strmgCAMI2_short_read_average	0.41920446274290857
LSHVb	genus	Shannon diversity	strmgCAMI2_short_read_average	2.6316357012803113
LSHVb	genus	Shannon equitability	strmgCAMI2_short_read_average	0.7183271241144505
LSHVb	species	Shannon diversity	strmgCAMI2_short_read_average	4.795678563263064
LSHVb	species	Shannon equitability	strmgCAMI2_short_read_average	0.9337746841204801
LSHVb	superkingdom	F1 score	strmgCAMI2_short_read_average	1.0
LSHVb	superkingdom	False negatives	strmgCAMI2_short_read_average	0.0
LSHVb	superkingdom	False positives	strmgCAMI2_short_read_average	0.0
LSHVb	superkingdom	Jaccard index	strmgCAMI2_short_read_average	1.0
LSHVb	superkingdom	Taxon counts	strmgCAMI2_short_read_average	1.0
LSHVb	superkingdom	Purity	strmgCAMI2_short_read_average	1.0
LSHVb	superkingdom	Completeness	strmgCAMI2_short_read_average	1.0
LSHVb	superkingdom	True positives	strmgCAMI2_short_read_average	1.0
LSHVb	phylum	F1 score	strmgCAMI2_short_read_average	1.0
LSHVb	phylum	False negatives	strmgCAMI2_short_read_average	0.0
LSHVb	phylum	False positives	strmgCAMI2_short_read_average	0.0
LSHVb	phylum	Jaccard index	strmgCAMI2_short_read_average	1.0
LSHVb	phylum	Taxon counts	strmgCAMI2_short_read_average	4.0
LSHVb	phylum	Purity	strmgCAMI2_short_read_average	1.0
LSHVb	phylum	Completeness	strmgCAMI2_short_read_average	1.0
LSHVb	phylum	True positives	strmgCAMI2_short_read_average	4.0
LSHVb	class	F1 score	strmgCAMI2_short_read_average	0.8333333333333333
LSHVb	class	False negatives	strmgCAMI2_short_read_average	0.0
LSHVb	class	False positives	strmgCAMI2_short_read_average	2.0
LSHVb	class	Jaccard index	strmgCAMI2_short_read_average	0.7142857142857143
LSHVb	class	Taxon counts	strmgCAMI2_short_read_average	7.0
LSHVb	class	Purity	strmgCAMI2_short_read_average	0.7142857142857143
LSHVb	class	Completeness	strmgCAMI2_short_read_average	1.0
LSHVb	class	True positives	strmgCAMI2_short_read_average	5.0
LSHVb	order	F1 score	strmgCAMI2_short_read_average	0.8571428571428571
LSHVb	order	False negatives	strmgCAMI2_short_read_average	0.0
LSHVb	order	False positives	strmgCAMI2_short_read_average	2.0
LSHVb	order	Jaccard index	strmgCAMI2_short_read_average	0.75
LSHVb	order	Taxon counts	strmgCAMI2_short_read_average	8.0
LSHVb	order	Purity	strmgCAMI2_short_read_average	0.75
LSHVb	order	Completeness	strmgCAMI2_short_read_average	1.0
LSHVb	order	True positives	strmgCAMI2_short_read_average	6.0
LSHVb	family	F1 score	strmgCAMI2_short_read_average	0.6956521739130435
LSHVb	family	False negatives	strmgCAMI2_short_read_average	1.0
LSHVb	family	False positives	strmgCAMI2_short_read_average	6.0
LSHVb	family	Jaccard index	strmgCAMI2_short_read_average	0.5333333333333333
LSHVb	family	Taxon counts	strmgCAMI2_short_read_average	14.0
LSHVb	family	Purity	strmgCAMI2_short_read_average	0.5714285714285714
LSHVb	family	Completeness	strmgCAMI2_short_read_average	0.8888888888888888
LSHVb	family	True positives	strmgCAMI2_short_read_average	8.0
LSHVb	genus	F1 score	strmgCAMI2_short_read_average	0.47058823529411764
LSHVb	genus	False negatives	strmgCAMI2_short_read_average	0.0
LSHVb	genus	False positives	strmgCAMI2_short_read_average	27.0
LSHVb	genus	Jaccard index	strmgCAMI2_short_read_average	0.3076923076923077
LSHVb	genus	Taxon counts	strmgCAMI2_short_read_average	39.0
LSHVb	genus	Purity	strmgCAMI2_short_read_average	0.3076923076923077
LSHVb	genus	Completeness	strmgCAMI2_short_read_average	1.0
LSHVb	genus	True positives	strmgCAMI2_short_read_average	12.0
LSHVb	species	F1 score	strmgCAMI2_short_read_average	0.11578947368421055
LSHVb	species	False negatives	strmgCAMI2_short_read_average	9.0
LSHVb	species	False positives	strmgCAMI2_short_read_average	159.0
LSHVb	species	Jaccard index	strmgCAMI2_short_read_average	0.061452513966480445
LSHVb	species	Taxon counts	strmgCAMI2_short_read_average	170.0
LSHVb	species	Purity	strmgCAMI2_short_read_average	0.06470588235294118
LSHVb	species	Completeness	strmgCAMI2_short_read_average	0.55
LSHVb	species	True positives	strmgCAMI2_short_read_average	11.0
LSHVb	strain	False negatives	strmgCAMI2_short_read_average	408.0
LSHVb	strain	False positives	strmgCAMI2_short_read_average	0.0
LSHVb	strain	Jaccard index	strmgCAMI2_short_read_average	0.0
LSHVb	strain	Taxon counts	strmgCAMI2_short_read_average	0.0
LSHVb	strain	Purity	strmgCAMI2_short_read_average	0.0
LSHVb	strain	Completeness	strmgCAMI2_short_read_average	0.0
LSHVb	strain	True positives	strmgCAMI2_short_read_average	0.0
LSHVb	superkingdom	L1 norm error	strmgCAMI2_short_read_average	0.0
LSHVb	phylum	L1 norm error	strmgCAMI2_short_read_average	0.6061971039469729
LSHVb	class	L1 norm error	strmgCAMI2_short_read_average	0.6143453759471191
LSHVb	order	L1 norm error	strmgCAMI2_short_read_average	0.6160468542353206
LSHVb	family	L1 norm error	strmgCAMI2_short_read_average	0.6682821252225679
LSHVb	genus	L1 norm error	strmgCAMI2_short_read_average	0.8748182850346198
LSHVb	species	L1 norm error	strmgCAMI2_short_read_average	1.8446930179669627
LSHVb	na	Weighted UniFrac error	strmgCAMI2_short_read_average	0.05308516055835563
LSHVb	na	Unweighted UniFrac error	strmgCAMI2_short_read_average	0.6136370111346499
LSHVe	superkingdom	Bray-Curtis distance	strmgCAMI2_short_read_average	0.0
LSHVe	phylum	Bray-Curtis distance	strmgCAMI2_short_read_average	0.13836451628989635
LSHVe	class	Bray-Curtis distance	strmgCAMI2_short_read_average	0.13836452894588577
LSHVe	order	Bray-Curtis distance	strmgCAMI2_short_read_average	0.13836451207123301
LSHVe	family	Bray-Curtis distance	strmgCAMI2_short_read_average	0.14208098250978107
LSHVe	genus	Bray-Curtis distance	strmgCAMI2_short_read_average	0.1809457718231095
LSHVe	species	Bray-Curtis distance	strmgCAMI2_short_read_average	0.1796414988232705
LSHVe	strain	Bray-Curtis distance	strmgCAMI2_short_read_average	1.0
LSHVe	superkingdom	Shannon diversity	strmgCAMI2_short_read_average	0.0
LSHVe	superkingdom	Shannon equitability	strmgCAMI2_short_read_average	0.0
LSHVe	phylum	Shannon diversity	strmgCAMI2_short_read_average	0.6858740221446973
LSHVe	phylum	Shannon equitability	strmgCAMI2_short_read_average	0.9895070504227219
LSHVe	class	Shannon diversity	strmgCAMI2_short_read_average	0.6858740221446973
LSHVe	class	Shannon equitability	strmgCAMI2_short_read_average	0.9895070504227219
LSHVe	order	Shannon diversity	strmgCAMI2_short_read_average	0.6858740221446973
LSHVe	order	Shannon equitability	strmgCAMI2_short_read_average	0.9895070504227219
LSHVe	family	Shannon diversity	strmgCAMI2_short_read_average	0.6858740221446973
LSHVe	family	Shannon equitability	strmgCAMI2_short_read_average	0.9895070504227219
LSHVe	genus	Shannon diversity	strmgCAMI2_short_read_average	1.0011253195867245
LSHVe	genus	Shannon equitability	strmgCAMI2_short_read_average	0.9112635366571654
LSHVe	species	Shannon diversity	strmgCAMI2_short_read_average	1.0011253195867245
LSHVe	species	Shannon equitability	strmgCAMI2_short_read_average	0.9112635366571654
LSHVe	strain	Shannon diversity	strmgCAMI2_short_read_average	5.491620984855988
LSHVe	strain	Shannon equitability	strmgCAMI2_short_read_average	0.851560733828106
LSHVe	superkingdom	F1 score	strmgCAMI2_short_read_average	1.0
LSHVe	superkingdom	False negatives	strmgCAMI2_short_read_average	0.0
LSHVe	superkingdom	False positives	strmgCAMI2_short_read_average	0.0
LSHVe	superkingdom	Jaccard index	strmgCAMI2_short_read_average	1.0
LSHVe	superkingdom	Taxon counts	strmgCAMI2_short_read_average	1.0
LSHVe	superkingdom	Purity	strmgCAMI2_short_read_average	1.0
LSHVe	superkingdom	Completeness	strmgCAMI2_short_read_average	1.0
LSHVe	superkingdom	True positives	strmgCAMI2_short_read_average	1.0
LSHVe	phylum	F1 score	strmgCAMI2_short_read_average	0.6666666666666666
LSHVe	phylum	False negatives	strmgCAMI2_short_read_average	2.0
LSHVe	phylum	False positives	strmgCAMI2_short_read_average	0.0
LSHVe	phylum	Jaccard index	strmgCAMI2_short_read_average	0.5
LSHVe	phylum	Taxon counts	strmgCAMI2_short_read_average	2.0
LSHVe	phylum	Purity	strmgCAMI2_short_read_average	1.0
LSHVe	phylum	Completeness	strmgCAMI2_short_read_average	0.5
LSHVe	phylum	True positives	strmgCAMI2_short_read_average	2.0
LSHVe	class	F1 score	strmgCAMI2_short_read_average	0.5714285714285715
LSHVe	class	False negatives	strmgCAMI2_short_read_average	3.0
LSHVe	class	False positives	strmgCAMI2_short_read_average	0.0
LSHVe	class	Jaccard index	strmgCAMI2_short_read_average	0.4
LSHVe	class	Taxon counts	strmgCAMI2_short_read_average	2.0
LSHVe	class	Purity	strmgCAMI2_short_read_average	1.0
LSHVe	class	Completeness	strmgCAMI2_short_read_average	0.4
LSHVe	class	True positives	strmgCAMI2_short_read_average	2.0
LSHVe	order	F1 score	strmgCAMI2_short_read_average	0.5
LSHVe	order	False negatives	strmgCAMI2_short_read_average	4.0
LSHVe	order	False positives	strmgCAMI2_short_read_average	0.0
LSHVe	order	Jaccard index	strmgCAMI2_short_read_average	0.3333333333333333
LSHVe	order	Taxon counts	strmgCAMI2_short_read_average	2.0
LSHVe	order	Purity	strmgCAMI2_short_read_average	1.0
LSHVe	order	Completeness	strmgCAMI2_short_read_average	0.3333333333333333
LSHVe	order	True positives	strmgCAMI2_short_read_average	2.0
LSHVe	family	F1 score	strmgCAMI2_short_read_average	0.3636363636363636
LSHVe	family	False negatives	strmgCAMI2_short_read_average	7.0
LSHVe	family	False positives	strmgCAMI2_short_read_average	0.0
LSHVe	family	Jaccard index	strmgCAMI2_short_read_average	0.2222222222222222
LSHVe	family	Taxon counts	strmgCAMI2_short_read_average	2.0
LSHVe	family	Purity	strmgCAMI2_short_read_average	1.0
LSHVe	family	Completeness	strmgCAMI2_short_read_average	0.2222222222222222
LSHVe	family	True positives	strmgCAMI2_short_read_average	2.0
LSHVe	genus	F1 score	strmgCAMI2_short_read_average	0.4
LSHVe	genus	False negatives	strmgCAMI2_short_read_average	9.0
LSHVe	genus	False positives	strmgCAMI2_short_read_average	0.0
LSHVe	genus	Jaccard index	strmgCAMI2_short_read_average	0.25
LSHVe	genus	Taxon counts	strmgCAMI2_short_read_average	3.0
LSHVe	genus	Purity	strmgCAMI2_short_read_average	1.0
LSHVe	genus	Completeness	strmgCAMI2_short_read_average	0.25
LSHVe	genus	True positives	strmgCAMI2_short_read_average	3.0
LSHVe	species	F1 score	strmgCAMI2_short_read_average	0.2608695652173913
LSHVe	species	False negatives	strmgCAMI2_short_read_average	17.0
LSHVe	species	False positives	strmgCAMI2_short_read_average	0.0
LSHVe	species	Jaccard index	strmgCAMI2_short_read_average	0.15
LSHVe	species	Taxon counts	strmgCAMI2_short_read_average	3.0
LSHVe	species	Purity	strmgCAMI2_short_read_average	1.0
LSHVe	species	Completeness	strmgCAMI2_short_read_average	0.15
LSHVe	species	True positives	strmgCAMI2_short_read_average	3.0
LSHVe	strain	False negatives	strmgCAMI2_short_read_average	408.0
LSHVe	strain	False positives	strmgCAMI2_short_read_average	632.0
LSHVe	strain	Jaccard index	strmgCAMI2_short_read_average	0.0
LSHVe	strain	Taxon counts	strmgCAMI2_short_read_average	632.0
LSHVe	strain	Purity	strmgCAMI2_short_read_average	0.0
LSHVe	strain	Completeness	strmgCAMI2_short_read_average	0.0
LSHVe	strain	True positives	strmgCAMI2_short_read_average	0.0
LSHVe	superkingdom	L1 norm error	strmgCAMI2_short_read_average	0.0
LSHVe	phylum	L1 norm error	strmgCAMI2_short_read_average	0.2767290325797927
LSHVe	class	L1 norm error	strmgCAMI2_short_read_average	0.2767290578917715
LSHVe	order	L1 norm error	strmgCAMI2_short_read_average	0.27672902414246603
LSHVe	family	L1 norm error	strmgCAMI2_short_read_average	0.2841619650195622
LSHVe	genus	L1 norm error	strmgCAMI2_short_read_average	0.361891543646219
LSHVe	species	L1 norm error	strmgCAMI2_short_read_average	0.35928299764654104
LSHVe	strain	L1 norm error	strmgCAMI2_short_read_average	2.0000000000000013
LSHVe	na	Weighted UniFrac error	strmgCAMI2_short_read_average	0.028730543376879542
LSHVe	na	Unweighted UniFrac error	strmgCAMI2_short_read_average	0.6616330671325971
NSSAC	superkingdom	Bray-Curtis distance	strmgCAMI2_short_read_average	0.12489028568192755
NSSAC	phylum	Bray-Curtis distance	strmgCAMI2_short_read_average	0.05488750231194895
NSSAC	class	Bray-Curtis distance	strmgCAMI2_short_read_average	0.050760719647024305
NSSAC	order	Bray-Curtis distance	strmgCAMI2_short_read_average	0.06262393068883192
NSSAC	family	Bray-Curtis distance	strmgCAMI2_short_read_average	0.09492588910465635
NSSAC	genus	Bray-Curtis distance	strmgCAMI2_short_read_average	0.1875981783586133
