tool	rank	metric	sample	value
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_average	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_average	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_average	0.0
Gold standard	superkingdom	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	phylum	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	class	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	order	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	family	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	genus	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	species	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	strain	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	superkingdom	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	0.5107928309163201
Gold standard	superkingdom	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.4649436713798041
Gold standard	phylum	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	1.328743892374764
Gold standard	phylum	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.412797499707579
Gold standard	class	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	1.9376911356737063
Gold standard	class	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.5494875303155853
Gold standard	order	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	3.1552397738085887
Gold standard	order	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.7180057528834417
Gold standard	family	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	3.6309147180895804
Gold standard	family	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.7390941970363075
Gold standard	genus	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	4.201404561992269
Gold standard	genus	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.7499670564524945
Gold standard	species	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	2.708002018040375
Gold standard	species	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.4389259120966956
Gold standard	strain	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	5.2114065898763675
Gold standard	strain	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.7570908571745405
Gold standard	superkingdom	F1 score (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	superkingdom	False negatives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	superkingdom	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	superkingdom	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	superkingdom	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	3.0
Gold standard	superkingdom	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	superkingdom	Completeness (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	superkingdom	True positives (unfiltered)	marmgCAMI2_short_read_average	3.0
Gold standard	phylum	F1 score (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	phylum	False negatives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	phylum	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	phylum	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	phylum	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	25.0
Gold standard	phylum	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	phylum	Completeness (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	phylum	True positives (unfiltered)	marmgCAMI2_short_read_average	25.0
Gold standard	class	F1 score (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	class	False negatives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	class	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	class	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	class	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	34.0
Gold standard	class	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	class	Completeness (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	class	True positives (unfiltered)	marmgCAMI2_short_read_average	34.0
Gold standard	order	F1 score (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	order	False negatives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	order	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	order	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	order	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	81.0
Gold standard	order	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	order	Completeness (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	order	True positives (unfiltered)	marmgCAMI2_short_read_average	81.0
Gold standard	family	F1 score (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	family	False negatives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	family	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	family	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	family	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	136.0
Gold standard	family	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	family	Completeness (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	family	True positives (unfiltered)	marmgCAMI2_short_read_average	136.0
Gold standard	genus	F1 score (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	genus	False negatives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	genus	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	genus	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	genus	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	271.0
Gold standard	genus	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	genus	Completeness (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	genus	True positives (unfiltered)	marmgCAMI2_short_read_average	271.0
Gold standard	species	F1 score (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	species	False negatives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	species	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	species	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	species	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	478.0
Gold standard	species	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	species	Completeness (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	species	True positives (unfiltered)	marmgCAMI2_short_read_average	478.0
Gold standard	strain	F1 score (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	strain	False negatives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	strain	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	strain	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	strain	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	976.0
Gold standard	strain	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	strain	Completeness (unfiltered)	marmgCAMI2_short_read_average	1.0
Gold standard	strain	True positives (unfiltered)	marmgCAMI2_short_read_average	976.0
Gold standard	superkingdom	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	phylum	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	class	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	order	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	family	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	genus	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	species	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	strain	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	na	Weighted UniFrac error (unfiltered)	marmgCAMI2_short_read_average	0.0
Gold standard	na	Unweighted UniFrac error (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.14946768472786665
LSHVa	phylum	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.14048029694708075
LSHVa	class	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.20919080797461617
LSHVa	order	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.3820773121313684
LSHVa	family	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.427215756793813
LSHVa	genus	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.47736770420780883
LSHVa	species	Bray-Curtis distance (unfiltered)	marmgCAMI2_short_read_average	0.8446983883611636
LSHVa	superkingdom	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	phylum	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	1.24743782195747
LSHVa	phylum	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.4499180898888429
LSHVa	class	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	1.9859770399501724
LSHVa	class	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.583905259558806
LSHVa	order	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	3.1574877552353233
LSHVa	order	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.7621011537767058
LSHVa	family	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	3.6912887705516635
LSHVa	family	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.7998250006866783
LSHVa	genus	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	4.519267975747294
LSHVa	genus	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.885099145466372
LSHVa	species	Shannon diversity (unfiltered)	marmgCAMI2_short_read_average	5.397047623697147
LSHVa	species	Shannon equitability (unfiltered)	marmgCAMI2_short_read_average	0.9627610036654783
LSHVa	superkingdom	F1 score (unfiltered)	marmgCAMI2_short_read_average	0.5
LSHVa	superkingdom	False negatives (unfiltered)	marmgCAMI2_short_read_average	2.0
LSHVa	superkingdom	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	0.3333333333333333
LSHVa	superkingdom	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	1.0
LSHVa	superkingdom	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
LSHVa	superkingdom	Completeness (unfiltered)	marmgCAMI2_short_read_average	0.3333333333333333
LSHVa	superkingdom	True positives (unfiltered)	marmgCAMI2_short_read_average	1.0
LSHVa	phylum	F1 score (unfiltered)	marmgCAMI2_short_read_average	0.7804878048780487
LSHVa	phylum	False negatives (unfiltered)	marmgCAMI2_short_read_average	9.0
LSHVa	phylum	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	phylum	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	0.64
LSHVa	phylum	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	16.0
LSHVa	phylum	Purity (unfiltered)	marmgCAMI2_short_read_average	1.0
LSHVa	phylum	Completeness (unfiltered)	marmgCAMI2_short_read_average	0.64
LSHVa	phylum	True positives (unfiltered)	marmgCAMI2_short_read_average	16.0
LSHVa	class	F1 score (unfiltered)	marmgCAMI2_short_read_average	0.6875
LSHVa	class	False negatives (unfiltered)	marmgCAMI2_short_read_average	12.0
LSHVa	class	False positives (unfiltered)	marmgCAMI2_short_read_average	8.0
LSHVa	class	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	0.5238095238095238
LSHVa	class	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	30.0
LSHVa	class	Purity (unfiltered)	marmgCAMI2_short_read_average	0.7333333333333333
LSHVa	class	Completeness (unfiltered)	marmgCAMI2_short_read_average	0.6470588235294118
LSHVa	class	True positives (unfiltered)	marmgCAMI2_short_read_average	22.0
LSHVa	order	F1 score (unfiltered)	marmgCAMI2_short_read_average	0.7361111111111113
LSHVa	order	False negatives (unfiltered)	marmgCAMI2_short_read_average	28.0
LSHVa	order	False positives (unfiltered)	marmgCAMI2_short_read_average	10.0
LSHVa	order	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	0.5824175824175825
LSHVa	order	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	63.0
LSHVa	order	Purity (unfiltered)	marmgCAMI2_short_read_average	0.8412698412698413
LSHVa	order	Completeness (unfiltered)	marmgCAMI2_short_read_average	0.654320987654321
LSHVa	order	True positives (unfiltered)	marmgCAMI2_short_read_average	53.0
LSHVa	family	F1 score (unfiltered)	marmgCAMI2_short_read_average	0.7257383966244726
LSHVa	family	False negatives (unfiltered)	marmgCAMI2_short_read_average	50.0
LSHVa	family	False positives (unfiltered)	marmgCAMI2_short_read_average	15.0
LSHVa	family	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	0.5695364238410596
LSHVa	family	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	101.0
LSHVa	family	Purity (unfiltered)	marmgCAMI2_short_read_average	0.8514851485148515
LSHVa	family	Completeness (unfiltered)	marmgCAMI2_short_read_average	0.6323529411764706
LSHVa	family	True positives (unfiltered)	marmgCAMI2_short_read_average	86.0
LSHVa	genus	F1 score (unfiltered)	marmgCAMI2_short_read_average	0.6926605504587156
LSHVa	genus	False negatives (unfiltered)	marmgCAMI2_short_read_average	120.0
LSHVa	genus	False positives (unfiltered)	marmgCAMI2_short_read_average	14.0
LSHVa	genus	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	0.5298245614035088
LSHVa	genus	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	165.0
LSHVa	genus	Purity (unfiltered)	marmgCAMI2_short_read_average	0.9151515151515152
LSHVa	genus	Completeness (unfiltered)	marmgCAMI2_short_read_average	0.5571955719557196
LSHVa	genus	True positives (unfiltered)	marmgCAMI2_short_read_average	151.0
LSHVa	species	F1 score (unfiltered)	marmgCAMI2_short_read_average	0.496
LSHVa	species	False negatives (unfiltered)	marmgCAMI2_short_read_average	292.0
LSHVa	species	False positives (unfiltered)	marmgCAMI2_short_read_average	86.0
LSHVa	species	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	0.32978723404255317
LSHVa	species	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	272.0
LSHVa	species	Purity (unfiltered)	marmgCAMI2_short_read_average	0.6838235294117647
LSHVa	species	Completeness (unfiltered)	marmgCAMI2_short_read_average	0.3891213389121339
LSHVa	species	True positives (unfiltered)	marmgCAMI2_short_read_average	186.0
LSHVa	strain	False negatives (unfiltered)	marmgCAMI2_short_read_average	976.0
LSHVa	strain	False positives (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	strain	Jaccard index (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	strain	Taxon counts (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	strain	Purity (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	strain	Completeness (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	strain	True positives (unfiltered)	marmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.2989353694557333
LSHVa	phylum	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.28096059389416145
LSHVa	class	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.41838161594923234
LSHVa	order	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.7641546242627364
LSHVa	family	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.8544315135876259
LSHVa	genus	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	0.9547354084156181
LSHVa	species	L1 norm error (unfiltered)	marmgCAMI2_short_read_average	1.6893967767223277
LSHVa	na	Weighted UniFrac error (unfiltered)	marmgCAMI2_short_read_average	0.07102231877819731
LSHVa	na	Unweighted UniFrac error (unfiltered)	marmgCAMI2_short_read_average	0.8098909153345021
LSHVa	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_average	0.14946768472786665
LSHVa	phylum	Bray-Curtis distance	marmgCAMI2_short_read_average	0.1393152200449359
LSHVa	class	Bray-Curtis distance	marmgCAMI2_short_read_average	0.2075524328235233
LSHVa	order	Bray-Curtis distance	marmgCAMI2_short_read_average	0.38081000743342625
LSHVa	family	Bray-Curtis distance	marmgCAMI2_short_read_average	0.42565916732908626
LSHVa	genus	Bray-Curtis distance	marmgCAMI2_short_read_average	0.4777183428959363
LSHVa	species	Bray-Curtis distance	marmgCAMI2_short_read_average	0.8453787875633002
LSHVa	superkingdom	Shannon diversity	marmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	Shannon equitability	marmgCAMI2_short_read_average	0.0
LSHVa	phylum	Shannon diversity	marmgCAMI2_short_read_average	1.2020059395432416
LSHVa	phylum	Shannon equitability	marmgCAMI2_short_read_average	0.4686275524491585
LSHVa	class	Shannon diversity	marmgCAMI2_short_read_average	1.9428520003635505
LSHVa	class	Shannon equitability	marmgCAMI2_short_read_average	0.5894867007537741
LSHVa	order	Shannon diversity	marmgCAMI2_short_read_average	3.1010474740490546
LSHVa	order	Shannon equitability	marmgCAMI2_short_read_average	0.7605196804958528
LSHVa	family	Shannon diversity	marmgCAMI2_short_read_average	3.6402871611901575
LSHVa	family	Shannon equitability	marmgCAMI2_short_read_average	0.7957414530220394
LSHVa	genus	Shannon diversity	marmgCAMI2_short_read_average	4.458952659249959
LSHVa	genus	Shannon equitability	marmgCAMI2_short_read_average	0.8785812706287623
LSHVa	species	Shannon diversity	marmgCAMI2_short_read_average	5.338134985688641
LSHVa	species	Shannon equitability	marmgCAMI2_short_read_average	0.9554138918916605
LSHVa	superkingdom	F1 score	marmgCAMI2_short_read_average	0.5
LSHVa	superkingdom	False negatives	marmgCAMI2_short_read_average	2.0
LSHVa	superkingdom	False positives	marmgCAMI2_short_read_average	0.0
LSHVa	superkingdom	Jaccard index	marmgCAMI2_short_read_average	0.3333333333333333
LSHVa	superkingdom	Taxon counts	marmgCAMI2_short_read_average	1.0
LSHVa	superkingdom	Purity	marmgCAMI2_short_read_average	1.0
LSHVa	superkingdom	Completeness	marmgCAMI2_short_read_average	0.3333333333333333
LSHVa	superkingdom	True positives	marmgCAMI2_short_read_average	1.0
LSHVa	phylum	F1 score	marmgCAMI2_short_read_average	0.6842105263157895
LSHVa	phylum	False negatives	marmgCAMI2_short_read_average	12.0
LSHVa	phylum	False positives	marmgCAMI2_short_read_average	0.0
LSHVa	phylum	Jaccard index	marmgCAMI2_short_read_average	0.52
LSHVa	phylum	Taxon counts	marmgCAMI2_short_read_average	13.0
LSHVa	phylum	Purity	marmgCAMI2_short_read_average	1.0
LSHVa	phylum	Completeness	marmgCAMI2_short_read_average	0.52
LSHVa	phylum	True positives	marmgCAMI2_short_read_average	13.0
LSHVa	class	F1 score	marmgCAMI2_short_read_average	0.6557377049180328
LSHVa	class	False negatives	marmgCAMI2_short_read_average	14.0
LSHVa	class	False positives	marmgCAMI2_short_read_average	7.0
LSHVa	class	Jaccard index	marmgCAMI2_short_read_average	0.4878048780487805
LSHVa	class	Taxon counts	marmgCAMI2_short_read_average	27.0
LSHVa	class	Purity	marmgCAMI2_short_read_average	0.7407407407407407
LSHVa	class	Completeness	marmgCAMI2_short_read_average	0.5882352941176471
LSHVa	class	True positives	marmgCAMI2_short_read_average	20.0
LSHVa	order	F1 score	marmgCAMI2_short_read_average	0.7285714285714285
LSHVa	order	False negatives	marmgCAMI2_short_read_average	30.0
LSHVa	order	False positives	marmgCAMI2_short_read_average	8.0
LSHVa	order	Jaccard index	marmgCAMI2_short_read_average	0.5730337078651685
LSHVa	order	Taxon counts	marmgCAMI2_short_read_average	59.0
LSHVa	order	Purity	marmgCAMI2_short_read_average	0.864406779661017
LSHVa	order	Completeness	marmgCAMI2_short_read_average	0.6296296296296297
LSHVa	order	True positives	marmgCAMI2_short_read_average	51.0
LSHVa	family	F1 score	marmgCAMI2_short_read_average	0.7124463519313304
LSHVa	family	False negatives	marmgCAMI2_short_read_average	53.0
LSHVa	family	False positives	marmgCAMI2_short_read_average	14.0
LSHVa	family	Jaccard index	marmgCAMI2_short_read_average	0.5533333333333333
LSHVa	family	Taxon counts	marmgCAMI2_short_read_average	97.0
LSHVa	family	Purity	marmgCAMI2_short_read_average	0.8556701030927835
LSHVa	family	Completeness	marmgCAMI2_short_read_average	0.6102941176470589
LSHVa	family	True positives	marmgCAMI2_short_read_average	83.0
LSHVa	genus	F1 score	marmgCAMI2_short_read_average	0.6821345707656612
